,Approval,Class,Drug Class,Drug Name,EntryName,Gene,INDEX,Indication(s),LigandType,Phase,PhaseDate,ClinicalStatus,Status,Subfamily,Target class,Target_novelty,Trial name,Uniprot,ModeOfAction,Note
577,0,Class A (Rhodopsin),small molecule,atrasentan,ednra_human,EDNRA,270,Diabetic nephropathy,Peptide ,3,2013.0,recruiting,in trial,Endothelin receptors,GPCR;Rhodopsin,established,Atrasentan,P25101,antagonist,Added entry because Indication so different
578,0,Class A (Rhodopsin),small molecule,procaterol,adrb2_human,ADRB2,NRDD459,Bronchodilator,Aminergic ,3,2015.0,recruiting,in trial,Adrenoceptors,GPCR;Rhodopsin,established,-,P07550,agonist,
579,0,Class A (Rhodopsin),small molecule,guanabenz,ada2b_human,ADRA2B,ASH_Sep2016_147,Multiple Sclerosis,Aminergic ,1,2015.0,recruiting,in trial,Adrenoceptors,GPCR;Rhodopsin,established,guanabenz,P18089,agonist,
580,0,Class B1 (Secretin),peptide,"mod-6031, long-acting oxyntomodulin",glr_human,GCGR,MMAmay2016_0899,Antidiabetic ; Anti-obesity,Peptide ,1,2016.0,recruiting,in trial,Glucagon receptor family,GPCR;Secretin,established,"mod-6031, long-acting oxyntomodulin",P47871,agonist,
581,0,Class B1 (Secretin),peptide,"mod-6031, long-acting oxyntomodulin",glp1r_human,GLP1R,MMAmay2016_0898,Antidiabetic ; Anti-obesity,Peptide ,1,2016.0,recruiting,in trial,Glucagon receptor family,GPCR;Secretin,established,"mod-6031, long-acting oxyntomodulin",P43220,agonist,
582,0,Class A (Rhodopsin),small molecule,solabegron,adrb3_human,ADRB3,1874,Antidiabetic; irritable bowel syndrome; incontinence,Aminergic ,1,2016.0,recruiting,in trial,Adrenoceptors,GPCR;Rhodopsin,established,"solabegron, gw 427353",P13945,agonist,"Had Phase 2 trials for IBS and overactive bladder in 2007, but now after 10 year break clinical trials starting again"
583,0,Class A (Rhodopsin),small molecule,suvn-d4010,5ht4r_human,HTR4,MMAmar2016_0094,Alzheimer's disease,Aminergic ,1,2017.0,recruiting,in trial,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,suvn-d4010,Q13639,agonist,
584,0,Class A (Rhodopsin),small molecule,apd334,s1pr1_human,S1PR1,MMAmay2016_0282,for autoimmune disorders,Lipid ,2,2015.0,recruiting,in trial,Lysophospholipid (S1P) receptors,GPCR;Rhodopsin,established,apd334,P21453,agonist,
585,0,Class A (Rhodopsin),small molecule,cf-102,aa3r_human,ADORA3,474,Antineoplastic,Nucleotide ,2,2014.0,recruiting,in trial,Adenosine receptors,GPCR;Rhodopsin,established,cf-102,P0DMS8,agonist,
586,0,Class A (Rhodopsin),small molecule,gtx-758,lshr_human,LHCGR,888,Antineoplastic,Protein ,2,2012.0,recruiting,in trial,Glycoprotein hormone receptors,GPCR;Rhodopsin,established,gtx-758,P22888,agonist,Other studies were terminated from FDA hold
587,0,Class A (Rhodopsin),dna plasmid,jvs-100,cxcr4_human,CXCR4,1056,cardioprotectant,Protein ,2,2015.0,recruiting,in trial,Chemokine receptors,GPCR;Rhodopsin,established,jvs-100,P61073,agonist,
588,0,Class B1 (Secretin),peptide,zp1848,glp2r_human,GLP2R,2251,Crohn's disease,Peptide ,2,2016.0,recruiting,in trial,Glucagon receptor family,GPCR;Secretin,established,zp1848,O95838,agonist,
589,0,Class A (Rhodopsin),small molecule,histamine,hrh2_human,HRH2,463,cytorprotective  during cancer treatment,Aminergic ,3,2015.0,recruiting,in trial,Histamine receptors,GPCR;Rhodopsin,established,ceplene,P25021,agonist,Has orphan designation to be used as adjunct with IL-2 for acute myeloid leukemia
590,0,Class A (Rhodopsin),small molecule,cr845,oprk_human,OPRK1,540,Analgesics,Peptide ,3,2015.0,recruiting,in trial,Opioid receptors,GPCR;Rhodopsin,established,cr845,P41145,agonist,
591,0,Class A (Rhodopsin),small molecule,mosapride,5ht4r_human,HTR4,1337,Gastrointestinal reflux disease (GERD),Aminergic ,3,2016.0,recruiting,in trial,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,"mosapride citrate, tak-370,gasmotin",Q13639,agonist,"Not approved by the FDA, but in other countries for GERD. Trials for many other indications: diabetes, IBS"
592,0,Class A (Rhodopsin),small molecule,ponesimod,s1pr1_human,S1PR1,1630,Anti-inflammatory ; multiple sclerosis,Lipid ,3,2016.0,recruiting,in trial,Lysophospholipid (S1P) receptors,GPCR;Rhodopsin,established,ponesimod,P21453,agonist,
593,0,Class A (Rhodopsin),peptide,"rm-493, setmelanotide",mc4r_human,MC4R,MMAmay2016_0229,Anti-obesity,Peptide ,3,2017.0,recruiting,in trial,Melanocortin receptors,GPCR;Rhodopsin,not established,"rm-493, setmelanotide",P32245,agonist,
594,0,Class B1 (Secretin),peptide,"semaglutide, nn9535 ",glp1r_human,GLP1R,MMAmay2016_0563,Antidiabetic,Peptide ,3,2017.0,recruiting,in trial,Glucagon receptor family,GPCR;Secretin,established,"semaglutide, nn9535 ",P43220,agonist,
595,0,Class A (Rhodopsin),small molecule,trv130,oprm_human,OPRM1,MMAmay2016_0607,Analgesics; post-operative pain,Peptide ,3,2016.0,recruiting,in trial,Opioid receptors,GPCR;Rhodopsin,established,"trv130, Oliceridine",P35372,agonist,
596,0,Class A (Rhodopsin),small molecule,va106483,v2r_human,AVPR2,2115,BPH-related urinary symptoms,Peptide ,3,2015.0,recruiting,in trial,Vasopressin and oxytocin receptors,GPCR;Rhodopsin,established,"va106483, Fedovapagon",P30518,agonist,
597,0,Class A (Rhodopsin),small molecule,ym-178,adrb3_human,ADRB3,2229,overactive bladder,Aminergic ,3,2016.0,recruiting,in trial,Adrenoceptors,GPCR;Rhodopsin,established,"ym-178, Mirabegron",P13945,agonist,
598,0,Class A (Rhodopsin),small molecule,fenfluramine,5ht2b_human,HTR2B,MMAmar2016_0273,epilepsy; Dravet's syndrome,Aminergic ,3,2016.0,recruiting,in trial,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,"zx008, brabafen, low-dose fenfluramine",P41595,agonist,
599,0,Class A (Rhodopsin),small molecule,fenfluramine,5ht2c_human,HTR2C,MMAmar2016_0274,epilepsy; Dravet's syndrome,Aminergic ,3,2016.0,recruiting,in trial,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,"zx008, brabafen, low-dose fenfluramine",P28335,agonist,
600,0,Class A (Rhodopsin),small molecule,ralinepag,pi2r_human,PTGIR,ASH_Sep2016_314,Antihypertensive,Lipid ,2,2014.0,recruiting,in trial,Prostanoid receptors,GPCR;Rhodopsin,established,"ralinepag, APD-811",P43119,agonist,
601,0,Class A (Rhodopsin),protein,selepressin,v1ar_human,AVPR1A,ASH_Sep2016_288,septic shock,Peptide ,3,2015.0,recruiting,in trial,Vasopressin and oxytocin receptors,GPCR;Rhodopsin,established,selepressin,P37288,agonist,
602,0,Class A (Rhodopsin),small molecule,cebranopadol,oprd_human,OPRD1,ASH_Sep2016_264,diabetic neuropathy,Peptide ,3,2016.0,recruiting,in trial,Opioid receptors,GPCR;Rhodopsin,established,cebranopadol,P41143,agonist,
603,0,Class A (Rhodopsin),small molecule,cebranopadol,oprk_human,OPRK1,ASH_Sep2016_267,diabetic neuropathy,Peptide ,3,2016.0,recruiting,in trial,Opioid receptors,GPCR;Rhodopsin,established,cebranopadol,P41145,agonist,
604,0,Class A (Rhodopsin),small molecule,cebranopadol,oprx_human,OPRL1,ASH_Sep2016_276,Analgesics,Peptide ,3,2016.0,recruiting,in trial,Opioid receptors,GPCR;Rhodopsin,not established,cebranopadol,P41146,agonist,
605,0,Class A (Rhodopsin),small molecule,cebranopadol,oprm_human,OPRM1,ASH_Sep2016_273,"osteoarthritis, knee",Peptide ,3,2016.0,recruiting,in trial,Opioid receptors,GPCR;Rhodopsin,established,cebranopadol,P35372,agonist,
606,0,Class A (Rhodopsin),small molecule,suvn-g3031,hrh3_human,HRH3,MMAmar2016_0093,Alzheimer's disease,Aminergic ,1,2016.0,recruiting,in trial,Histamine receptors,GPCR;Rhodopsin,established,suvn-g3031,Q9Y5N1,antagonist,
607,0,Class A (Rhodopsin),small molecule,domperidone,drd2_human,DRD2,NRDD184,Antiemetics,Aminergic ,2,2015.0,recruiting,in trial,Dopamine receptors,GPCR;Rhodopsin,established,-,P14416,antagonist,
608,0,Class A (Rhodopsin),small molecule,sofpironium bromide,acm3_human,CHRM3,MMAmay2016_0805,Anticholinergics; for theâÃÂ¬â topical treatment of primary axillary hyperhidrosis,Aminergic ,2,2017.0,recruiting,in trial,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,bbi-4000,P20309,antagonist,
609,0,Class A (Rhodopsin),peptide,bl-8040,cxcr4_human,CXCR4,APR13_0001,Antineoplastic,Protein ,2,2016.0,recruiting,in trial,Chemokine receptors,GPCR;Rhodopsin,established,bl-8040,P61073,antagonist,"discontinued for sole intervention, now in combination trials"
610,0,Class A (Rhodopsin),small molecule,bucindolol,adrb1_human,ADRB1,396,heart failure,Aminergic ,2,2013.0,recruiting,in trial,Adrenoceptors,GPCR;Rhodopsin,established,"bucindolol hydrochloride,gencaro",P08588,antagonist,
611,0,Class A (Rhodopsin),small molecule,bucindolol,adrb2_human,ADRB2,396,heart failure,Aminergic ,2,2013.0,recruiting,in trial,Adrenoceptors,GPCR;Rhodopsin,established,"bucindolol hydrochloride,gencaro",P07550,antagonist,
612,0,Class A (Rhodopsin),small molecule,"cerc-501, ly2456302",oprk_human,OPRK1,MMAfeb2016_0074,Substance use disorders,Peptide ,2,2016.0,recruiting,in trial,Opioid receptors,GPCR;Rhodopsin,established,"cerc-501, ly2456302",P41145,antagonist,
613,0,Class A (Rhodopsin),small molecule,clazosentan,ednra_human,EDNRA,495,vasospasm,Peptide ,2,2015.0,recruiting,in trial,Endothelin receptors,GPCR;Rhodopsin,established,"clazosentan, axv-343434,pivlaz",P25101,antagonist,
614,0,Class A (Rhodopsin),small molecule,cannabidivarin,cnr1_human,CNR1,MMAmay2016_0402,epilepsy,Lipid ,2,2015.0,recruiting,in trial,Cannabinoid receptors,GPCR;Rhodopsin,established,"gwp42006, Cannabidivarin",P21554,antagonist,
615,0,Class A (Rhodopsin),small molecule,cannabidivarin,cnr2_human,CNR2,MMAmay2016_0403,epilepsy,Lipid ,2,2015.0,recruiting,in trial,Cannabinoid receptors,GPCR;Rhodopsin,established,"gwp42006, Cannabidivarin",P34972,antagonist,
616,0,Class B1 (Secretin),small molecule,lgd-6972,glr_human,GCGR,MMAmay2016_0453,Antidiabetic,Peptide ,2,2016.0,recruiting,in trial,Glucagon receptor family,GPCR;Secretin,established,lgd-6972,P47871,antagonist,
617,0,Class A (Rhodopsin),small molecule,oc000459 ,pd2r2_human,PD2R2,1466,Anti-Allergic,Lipid ,2,2016.0,recruiting,in trial,Prostanoid receptors,GPCR;Rhodopsin,not established,oc000459,Q9Y5Y4,antagonist,
618,0,Class A (Rhodopsin),small molecule,oc459,pd2r2_human,GPR44,MMAmay2016_0684,for allergic rhinitis,Lipid ,2,2016.0,recruiting,in trial,Prostanoid receptors,GPCR;Rhodopsin,not established,oc459,Q9Y5Y4,antagonist,
619,0,Class A (Rhodopsin),small molecule,pbf-509,aa2ar_human,ADORA2A,MMAapril2016_0077,Antineoplastic,Nucleotide ,2,2015.0,recruiting,in trial,Adenosine receptors,GPCR;Rhodopsin,established,pbf-509,P29274,antagonist,
620,0,Class A (Rhodopsin),small molecule,pbf-680,aa1r_human,ADORA1,MMAmar2016_0115,Anti-Asthmatic,Nucleotide ,2,2015.0,recruiting,in trial,Adenosine receptors,GPCR;Rhodopsin,established,pbf-680,P30542,antagonist,
621,0,Class A (Rhodopsin),small molecule,ps433540,agtr1_human,AGTR1,1673,"Focal segmental glomerulosclerosis, Antihypertensive",Peptide ,2,2012.0,recruiting,in trial,Angiotensin receptors,GPCR;Rhodopsin,established,ps433540,P30556,antagonist,
622,0,Class A (Rhodopsin),small molecule,ps433540,agtr2_human,AGTR2,1673,"Focal segmental glomerulosclerosis, Antihypertensive",Peptide ,2,2012.0,recruiting,in trial,Angiotensin receptors,GPCR;Rhodopsin,not established,ps433540,P50052,antagonist,
623,0,Class A (Rhodopsin),small molecule,ps433540,ednra_human,EDNRA,1673,"Focal segmental glomerulosclerosis, Antihypertensive",Peptide ,2,2012.0,recruiting,in trial,Endothelin receptors,GPCR;Rhodopsin,established,ps433540,P25101,antagonist,
624,0,Class B1 (Secretin),antibody,remd-477,glr_human,GCGR,MMAapril2016_0214,Antidiabetic,Peptide ,2,2017.0,recruiting,in trial,Glucagon receptor family,GPCR;Secretin,established,remd-477,P47871,antagonist,
625,0,Class A (Rhodopsin),small molecule,suvn-502,5ht6r_human,HTR6,1920,Alzheimer's disease,Aminergic ,2,2015.0,recruiting,in trial,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,suvn-502,P50406,antagonist,
626,0,Class F (Frizzled),small molecule,"taladegib, ly2940680",smo_human,SMO,MMAmar2016_0177,Antineoplastic,Protein ,2,2015.0,recruiting,in trial,Frizzled,GPCR;Frizzled,established,"taladegib, ly2940680",Q99835,antagonist,
627,0,Class A (Rhodopsin),protein,trv120027,agtr1_human,AGTR1,2279,Antihypertensive,Peptide ,2,2013.0,recruiting,in trial,Angiotensin receptors,GPCR;Rhodopsin,established,trv120027,P30556,antagonist,
628,0,Class B1 (Secretin),peptide,"vasomera, pb1046",vipr2_human,VIPR2,MMAmay2016_0630,Antihypertensive,Peptide ,2,2016.0,recruiting,in trial,VIP and PACAP receptors,GPCR;Rhodopsin,not established,"vasomera, pb1046",P41587,antagonist,
629,0,Class A (Rhodopsin),small molecule,"vpd-737, serlopitant",nk1r_human,TACR1,MMAmay2016_0635,pruritus,Peptide ,2,2016.0,recruiting,in trial,Tachykinin receptors,GPCR;Rhodopsin,established,"vpd-737, serlopitant",P25103,antagonist,
630,0,Class A (Rhodopsin),small molecule,flupenthixol,drd2_human,DRD2,NRDD240,schizophrenia,Aminergic ,3,2015.0,recruiting,in trial,Dopamine receptors,GPCR;Rhodopsin,established,-,P14416,antagonist,"Never approved by fda, clinical trials in 1989"
631,0,Class A (Rhodopsin),small molecule,flupenthixol,drd1_human,DRD1,NRDD240,schizophrenia,Aminergic ,3,2015.0,recruiting,in trial,Dopamine receptors,GPCR;Rhodopsin,established,-,P21728,antagonist,"Never approved by fda, clinical trials in Europe in 2005"
632,0,Class A (Rhodopsin),small molecule,sulpiride,drd2_human,DRD2,NRDD504,Antidepressive ; Second-Generation; Antipsychotic,Aminergic ,3,2016.0,recruiting,in trial,Dopamine receptors,GPCR;Rhodopsin,established,-,P14416,antagonist,Not FDA approved but used in other countries
633,0,Class A (Rhodopsin),small molecule,samidoprhan,oprm_human,MOR,APR13_0013,addiction,Peptide ,3,2016.0,recruiting,in trial,Opioid receptors,GPCR;Rhodopsin,established,alks 3831,P35372,antagonist,
634,0,Class A (Rhodopsin),small molecule,"alks 33, samidorphan",oprd_human,OPRD1,MMAmay2016_0184,Anti-obesity,Peptide ,3,2016.0,recruiting,in trial,Opioid receptors,GPCR;Rhodopsin,established,"alks 3831,  olanzapine + alks 33,samidorphan",P41143,antagonist,
635,0,Class A (Rhodopsin),small molecule,"alks 33, samidorphan",oprk_human,OPRK1,MMAmay2016_0184,Anti-obesity,Peptide ,3,2016.0,recruiting,in trial,Opioid receptors,GPCR;Rhodopsin,established,"alks 3831,  olanzapine + alks 33,samidorphan",P41145,antagonist,
636,0,Class A (Rhodopsin),small molecule,"alks 33, samidorphan",oprm_human,OPRM1,MMAmay2016_0184,Anti-obesity,Peptide ,3,2016.0,recruiting,in trial,Opioid receptors,GPCR;Rhodopsin,established,"alks 3831,  olanzapine + alks 33,samidorphan",P35372,antagonist,
637,0,Class A (Rhodopsin),small molecule,ccx168,c5ar1_human,C5AR1,448,Anti-inflammatory,Peptide ,3,2016.0,recruiting,in trial,Complement peptide receptors,GPCR;Rhodopsin,not established,ccx168,P21730,antagonist,
638,0,Class A (Rhodopsin),small molecule,ecopipam,drd1_human,DRD1,686,Speech and language disorders,Aminergic ,3,2016.0,recruiting,in trial,Dopamine receptors,GPCR;Rhodopsin,established,ecopipam,P21728,antagonist,
639,0,Class A (Rhodopsin),small molecule,cannabidiol,cnr1_human,CNR1,MMAmar2016_0270,epilepsy,Lipid ,3,2016.0,recruiting,in trial,Cannabinoid receptors,GPCR;Rhodopsin,established,"epidiolex, oral liquid cannabidiol, gwp42003",P21554,antagonist,
640,0,Class A (Rhodopsin),small molecule,cannabidiol,cnr2_human,CNR2,MMAmar2016_0271,epilepsy,Lipid ,3,2016.0,recruiting,in trial,Cannabinoid receptors,GPCR;Rhodopsin,established,"epidiolex, oral liquid cannabidiol, gwp42003",P34972,antagonist,
641,0,Class A (Rhodopsin),small molecule,iti-007,drd2_human,DRD2,1048,schizophrenia,Aminergic ,3,2016.0,recruiting,in trial,Dopamine receptors,GPCR;Rhodopsin,established,"iti-007, iti-722",P14416,antagonist,
642,0,Class A (Rhodopsin),small molecule,iti-007,5ht2a_human,HTR2A,1048,schizophrenia,Aminergic ,3,2016.0,recruiting,in trial,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,"iti-007, iti-722",P28223,antagonist,
643,0,Class A (Rhodopsin),small molecule,nbi-56418,gnrhr_human,GNRHR,1388,"Endometriosis, Antineoplastic",Peptide ,3,2016.0,recruiting,in trial,Gonadotrophin-releasing hormone receptors,GPCR;Rhodopsin,established,nbi-56418,P30968,antagonist,
644,0,Class A (Rhodopsin),small molecule,obe001,oxyr_human,OXTR,MMAapril2016_0035,labor and delivery,Peptide ,3,2017.0,recruiting,in trial,Vasopressin and oxytocin receptors,GPCR;Rhodopsin,established,obe001,P30559,antagonist,
645,0,Class A (Rhodopsin),antibody,pro 140,ccr5_human,CCR5,1649,antiviral ; HIV,Protein ,3,2016.0,recruiting,in trial,Chemokine receptors,GPCR;Rhodopsin,established,pro 140,P51681,antagonist,
646,0,Class A (Rhodopsin),small molecule,tbr-652,ccr5_human,CCR5,1962,antiviral ; HIV; Nonalcoholic Steatohepatitis,Protein ,3,2017.0,recruiting,in trial,Chemokine receptors,GPCR;Rhodopsin,established,"tbr-652, tak-652, Cenicriviroc",P51681,antagonist,
647,0,Class A (Rhodopsin),small molecule,td-4208,acm3_human,CHRM3,MMAmay2016_0081,chronic obstructive pulmonary disease (COPD),Aminergic ,3,2017.0,recruiting,in trial,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,"td-4208, Revefenacin",P20309,antagonist,
648,0,Class A (Rhodopsin),small molecule,sens-111,hrh4_human,HRH4,MMAapril2016_0282,for vertigo and tinnitus,Aminergic ,3,2017.0,recruiting,in trial,Histamine receptors,GPCR;Rhodopsin,established,sens-111,Q9H3N8,antagonist,
649,0,Class A (Rhodopsin),small molecule,x4p-001,cxcr4_human,CXCR4,MMAapril2016_0220,Antineoplastic ; renal cell carcinoma,Protein ,3,2016.0,recruiting,in trial,Chemokine receptors,GPCR;Rhodopsin,established,x4p-001,P61073,antagonist,
650,0,Class A (Rhodopsin),small molecule,danirixin,cxcr2_human,CXCR2,ASH_Sep2016_297,chronic obstructive pulmonary disease (COPD),Protein ,2,2017.0,recruiting,in trial,Chemokine receptors,GPCR;Rhodopsin,not established,"danirixin, GSK1325756",P25025,antagonist,
651,0,Class A (Rhodopsin),small molecule,intepirdine,5ht6r_human,HTR6,ASH_Sep2016_44,Alzheimer's disease,Aminergic ,2,2016.0,recruiting,in trial,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,intepirdine,P50406,antagonist,
652,0,Class A (Rhodopsin),small molecule,lemborexant,ox1r_human,HCRTR1,ASH_Sep2016_278,insomnia,Peptide ,2,2016.0,recruiting,in trial,Orexin receptors,GPCR;Rhodopsin,established,lemborexant,O43613,antagonist,
653,0,Class A (Rhodopsin),small molecule,lemborexant,ox2r_human,HCRTR2,ASH_Sep2016_280,insomnia,Peptide ,2,2016.0,recruiting,in trial,Orexin receptors,GPCR;Rhodopsin,established,lemborexant,O43614,antagonist,
654,0,Class C (Glutamate) ,small molecule,mavoglurant,grm5_human,GRM5,ASH_Sep2016_340,obsessive-compulsive disorder,Amino acid ,2,2016.0,recruiting,in trial,Metabotropic glutamate receptors,GPCR;Glutamate,established,mavoglurant,P41594,antagonist,
655,0,Class A (Rhodopsin),small molecule,tradipitant,nk1r_human,TACR1,ASH_Sep2016_286,alcohol dependence,Peptide ,2,2016.0,recruiting,in trial,Tachykinin receptors,GPCR;Rhodopsin,established,tradipitant,P25103,antagonist,
656,0,Class A (Rhodopsin),small molecule,cenicriviroc,ccr2_human,CCR2,ASH_Sep2016_292,antiviral ; HIV,Protein ,3,2017.0,recruiting,in trial,Chemokine receptors,GPCR;Rhodopsin,not established,cenicriviroc,P41597,antagonist,
657,0,Class A (Rhodopsin),small molecule,cenicriviroc,ccr5_human,CCR5,ASH_Sep2016_293,antiviral ; HIV,Protein ,3,2017.0,recruiting,in trial,Chemokine receptors,GPCR;Rhodopsin,established,cenicriviroc,P51681,antagonist,
658,0,Class A (Rhodopsin),small molecule,fevipiprant,pd2r2_human,GPR44,ASH_Sep2016_308,Anti-Asthmatic,Lipid ,3,2017.0,recruiting,in trial,Prostanoid receptors,GPCR;Rhodopsin,not established,fevipiprant,Q9Y5Y4,antagonist,
659,0,Class A (Rhodopsin),small molecule,relugolix,gnrhr_human,GNRHR,ASH_Sep2016_258,endometriosis,Peptide ,3,2017.0,recruiting,in trial,Gonadotrophin-releasing hormone receptors,GPCR;Rhodopsin,established,relugolix,P30968,antagonist,
660,0,Class B1 (Secretin),small molecule,ubrogepant,calrl_human,CALCRL,ASH_Sep2016_327,Anti-migraine,Peptide ,3,2016.0,recruiting,in trial,Calcitonin receptors,GPCR;Secretin,not established,ubrogepant,Q16602,antagonist,
661,0,Class A (Rhodopsin),small molecule,setipiprant,pd2r2_human,GPR44,ASH_Sep2016_309,seasonal allergic rhinitis,Lipid ,3,2016.0,recruiting,in trial,Prostanoid receptors,GPCR;Rhodopsin,not established,setipiprant,Q9Y5Y4,antagonist,
