accession,entry_name,ENSG,ICD_Code,ICD_Title,Score,ot_genetics_portal,gene_burden,clingen,gene2phenotype,orphanet,genomics_england,uniprot_literature,uniprot_variants,sysbio,cancer_gene_census,cancer_biomarkers,intogen,eva,eva_somatic,chembl,slapenrich,crispr,crispr_screen,reactome,europepmc,expression_atlas,impc
P35348,ada1a_human,ENSG00000120907,GA91.Z,"Inflammatory and other diseases of prostate, unspecified",0.29001752485674515,,,,,,,,,,,,,,,0.4770568064591193,,,,,,,
P35348,ada1a_human,ENSG00000120907,GB60.Z,"Acute kidney failure, stage unspecified",0.3695798546847018,,,,,,,,,,,,,,,0.607930797611621,,,,,,,
P35348,ada1a_human,ENSG00000120907,GB61.Z,"Chronic kidney disease, stage unspecified",0.3152516160460506,,,,,,,,,,,,,,,0.5167411779698778,,,,,0.07295169571339452,,
P35348,ada1a_human,ENSG00000120907,GB70.0Z,"Calculus of kidney, unspecified",0.576637868212559,,,,,,,,,,,,,,,0.9485255073077352,,,,,,,
P35348,ada1a_human,ENSG00000120907,GB70.1,Calculus of ureter,0.5590811511424,,,,,,,,,,,,,,,0.9187341446668901,,,,,0.01823792392834863,,
P35348,ada1a_human,ENSG00000120907,GC01.4,"Neuromuscular dysfunction of bladder, not elsewhere classified",0.47471699522502564,,,,,,,,,,,,,,,0.7808734104112627,,,,,,,
P35348,ada1a_human,ENSG00000120907,GC08.Z,"Urinary tract infection, site and agent not specified",0.25870589827929125,,,,,,,,,,,,,,,0.42555155832813474,,,,,,,
P35348,ada1a_human,ENSG00000120907,GC2Z,"Diseases of the urinary system, unspecified",0.07447034071896741,,,,,,,,,,,,,,,0.12158615952232422,,,,,0.01823792392834863,,
P35348,ada1a_human,ENSG00000120907,GC50.0,Overactive bladder,0.4619748183558772,,,,,,,,,,,,,,,0.7599134970145264,,,,,,,
P35348,ada1a_human,ENSG00000120907,HA01.1Z,"Male erectile dysfunction, unspecified",0.38292579388164927,,,,,,,,,,,,,,,0.6298838541920406,,,,,,,
P35348,ada1a_human,ENSG00000120907,JA24.Z,"Pre-eclampsia, unspecified",0.5655665215390518,,,,,,,,,,,,,,,0.9303139827115096,,,,,,,
P35348,ada1a_human,ENSG00000120907,JB2Z,"Delivery, unspecified",0.5511872888339344,,,,,,,,,,,,,,,0.9066612367713315,,,,,,,
P35348,ada1a_human,ENSG00000120907,LA11.62,Anomalies of pupillary function,0.5423053369986953,,,,,,,,,,,,,,,0.8899993339945765,,,,,0.04103532883878443,,
P35348,ada1a_human,ENSG00000120907,LA8Z,"Structural developmental anomaly of heart or great vessels, unspecified",0.27718489101352634,,,,,,,,,,,,,,,0.4559480982087158,,,,,,,
P35348,ada1a_human,ENSG00000120907,LD55,Fragile X chromosome,0.09239496367117545,,,,,,,,,,,,,,,0.15198269940290526,,,,,,,
P35348,ada1a_human,ENSG00000120907,MB21.Z,"Symptoms and signs involving cognition, unspecified",0.29297416369422274,,,,,,,,,,,,,,,0.4819202528400123,,,,,,,
P35348,ada1a_human,ENSG00000120907,MB24.3,Anxiety,0.3280431854609711,,,,,,,,,,,,,,,0.5386942345502975,,,,,0.01823792392834863,,
P35348,ada1a_human,ENSG00000120907,MB47.3,Cramp or spasm,0.3695798546847018,,,,,,,,,,,,,,,0.607930797611621,,,,,,,
P35348,ada1a_human,ENSG00000120907,MB4D,"Headache, not elsewhere classified",0.5824563131615152,,,,,,,,,,,,,,,0.9580964074361958,,,,,,,
P35348,ada1a_human,ENSG00000120907,MC81.1,"Bradycardia, unspecified",0.4619748183558772,,,,,,,,,,,,,,,0.7599134970145264,,,,,,,
P35348,ada1a_human,ENSG00000120907,MC82.Z,"Cardiac arrest, unspecified",0.5306085121729467,,,,,,,,,,,,,,,0.8728107117743491,,,,,,,
P35348,ada1a_human,ENSG00000120907,MD11.5,Dyspnoea,0.27718489101352634,,,,,,,,,,,,,,,0.4559480982087158,,,,,,,
P35348,ada1a_human,ENSG00000120907,MD11.9,Nasal congestion,0.6068025498517843,,,,,,,,,,,,,,,0.9981441181064205,,,,,,,
P35348,ada1a_human,ENSG00000120907,MD11.Y,Other specified abnormalities of breathing,0.03695798546847018,,,,,,,,,,,,,,,0.06079307976116211,,,,,,,
P35348,ada1a_human,ENSG00000120907,MD12,Cough,0.5030392466541774,,,,,,,,,,,,,,,0.8274613634158176,,,,,,,
P35348,ada1a_human,ENSG00000120907,MD22,Haemoptysis,0.07391597093694036,,,,,,,,,,,,,,,0.12158615952232422,,,,,,,
P35348,ada1a_human,ENSG00000120907,ME04.Z,"Ascites, unspecified",0.25870589827929125,,,,,,,,,,,,,,,0.42555155832813474,,,,,,,
P35348,ada1a_human,ENSG00000120907,ME05.0,Constipation,0.07391597093694036,,,,,,,,,,,,,,,0.12158615952232422,,,,,,,
P35348,ada1a_human,ENSG00000120907,ME07.Z,"Faecal incontinence, unspecified",0.29237014529572564,,,,,,,,,,,,,,,0.48092668843947506,,,,,,,
P35348,ada1a_human,ENSG00000120907,ME24.9Z,"Gastrointestinal bleeding, unspecified",0.4342563292545246,,,,,,,,,,,,,,,0.7143186871936548,,,,,,,
P35348,ada1a_human,ENSG00000120907,ME64.0,Erythema,0.3786448272315516,,,,,,,,,,,,,,,0.6228419891197061,,,,,,,
P35348,ada1a_human,ENSG00000120907,MF50.2Z,"Urinary incontinence, unspecified",0.468201212296607,,,,,,,,,,,,,,,0.7666682836546554,,,,,0.0697431720593332,,
P35348,ada1a_human,ENSG00000120907,MF50.3,Retention of urine,0.5306431038276488,,,,,,,,,,,,,,,0.8728676124196822,,,,,,,
P35348,ada1a_human,ENSG00000120907,MF50.7,Dysuria,0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
P35348,ada1a_human,ENSG00000120907,MF56,Renal colic,0.4619748183558772,,,,,,,,,,,,,,,0.7599134970145264,,,,,,,
P35348,ada1a_human,ENSG00000120907,MG27,"Haemorrhage, not elsewhere classified",0.5566275727625416,,,,,,,,,,,,,,,0.9156100907362572,,,,,,,
P35348,ada1a_human,ENSG00000120907,MG30.01,Chronic widespread pain,0.07391597093694036,,,,,,,,,,,,,,,0.12158615952232422,,,,,,,
P35348,ada1a_human,ENSG00000120907,MG30.Z,"Chronic pain, unspecified",0.03695798546847018,,,,,,,,,,,,,,,0.06079307976116211,,,,,,,
P35348,ada1a_human,ENSG00000120907,MG3Z,"Pain, unspecified",0.6005570104299017,,,,,,,,,,,,,,,0.9878706800006041,,,,,,,
P35348,ada1a_human,ENSG00000120907,MG40.Z,"Shock, unspecified",0.5733741222767644,,,,,,,,,,,,,,,0.9431568930697055,,,,,,,
P35348,ada1a_human,ENSG00000120907,MG43.7,Anorexia,0.009609076221802246,,,,,,,,,,,,,,,,,,,,0.07903100368951074,,
P35348,ada1a_human,ENSG00000120907,NA07.Z,"Intracranial injury, unspecified",0.07391597093694036,,,,,,,,,,,,,,,0.12158615952232422,,,,,,,
P35348,ada1a_human,ENSG00000120907,NB32.3Z,"Injury of lung, unspecified",0.2965358743119325,,,,,,,,,,,,,,,0.48777899635441,,,,,,,
P35348,ada1a_human,ENSG00000120907,ND56.2,Fracture of unspecified body region,0.25870589827929125,,,,,,,,,,,,,,,0.42555155832813474,,,,,,,
P35348,ada1a_human,ENSG00000120907,ND56.Z,"Unspecified injury to unspecified part of trunk, limb or body region",0.39627173307859687,,,,,,,,,,,,,,,0.6518369107724603,,,,,,,
P35348,ada1a_human,ENSG00000120907,NE8Z,"Injury or harm arising from surgical or medical care, not elsewhere classified, unspecified",0.40191809196961314,,,,,,,,,,,,,,,0.6611247424026379,,,,,,,
P35348,ada1a_human,ENSG00000120907,QE84,Acute stress reaction,0.07391597093694036,,,,,,,,,,,,,,,0.12158615952232422,,,,,,,
P35348,ada1a_human,ENSG00000120907,RA01,COVID-19,0.3427333561475202,,,,,,,,,,,,,,,0.5637703460558626,,,,,,,
P35368,ada1b_human,ENSG00000170214,1C81,Acute poliomyelitis,0.4619748183558772,,,,,,,,,,,,,,,0.7599134970145264,,,,,,,
P35368,ada1b_human,ENSG00000170214,1D65,Severe acute respiratory syndrome,0.27718489101352634,,,,,,,,,,,,,,,0.4559480982087158,,,,,,,
P35368,ada1b_human,ENSG00000170214,1E32,"Influenza, virus not identified",0.3521274726579242,,,,,,,,,,,,,,,0.5792229543910723,,,,,,,
P35368,ada1b_human,ENSG00000170214,1G40,Sepsis without septic shock,0.5971609030641999,,,,,,,,,,,,,,,0.9759010678860687,,,,,0.12766546749844043,,
P35368,ada1b_human,ENSG00000170214,1G41,Sepsis with septic shock,0.5895741183487974,,,,,,,,,,,,,,,0.9698046564922495,,,,,,,
P35368,ada1b_human,ENSG00000170214,1H0Z,"Infection, unspecified",0.05136646674763625,,,,,,,,,,,,,,,0.08274613634158175,,,,,0.03495602086266821,,
P35368,ada1b_human,ENSG00000170214,2A00.00,Glioblastoma of brain,0.02764318615905525,,,,,,,,,,,,,,,0.037995674850726316,,,,,0.030396539880581056,0.13599577368078267,
P35368,ada1b_human,ENSG00000170214,2A60.3Z,"Acute myeloid leukaemia, unspecified",0.25870589827929125,,,,,,,,,,,,,,,0.42555155832813474,,,,,,,
P35368,ada1b_human,ENSG00000170214,2A83.1,Plasma cell myeloma,0.25870589827929125,,,,,,,,,,,,,,,0.42555155832813474,,,,,,,
P35368,ada1b_human,ENSG00000170214,2B33.5,"Malignant lymphoma, not elsewhere classified",0.25870589827929125,,,,,,,,,,,,,,,0.42555155832813474,,,,,,,
P35368,ada1b_human,ENSG00000170214,2B3Z,"Neoplasms of haematopoietic or lymphoid tissues, unspecified",0.25870589827929125,,,,,,,,,,,,,,,0.42555155832813474,,,,,,,
P35368,ada1b_human,ENSG00000170214,2B70.Z,"Malignant neoplasms of oesophagus, unspecified",0.12935294913964562,,,,,,,,,,,,,,,,0.42555155832813474,,,,,,
P35368,ada1b_human,ENSG00000170214,2B72.Z,"Malignant neoplasms of stomach, unspecified",0.25870589827929125,,,,,,,,,,,,,,,0.42555155832813474,,,,,,,
P35368,ada1b_human,ENSG00000170214,2C12.02,Hepatocellular carcinoma of liver,0.010089717577715358,,,,,,,,,,,,,,,,,,,,0.07795530391707017,0.020115169767523852,
P35368,ada1b_human,ENSG00000170214,2C25.Y,Other specified malignant neoplasms of bronchus or lung,0.25870589827929125,,,,,,,,,,,,,,,0.42555155832813474,,,,,,,
P35368,ada1b_human,ENSG00000170214,2C25.Z,"Malignant neoplasms of bronchus or lung, unspecified",0.25870589827929125,,,,,,,,,,,,,,,0.42555155832813474,,,,,,,
P35368,ada1b_human,ENSG00000170214,2C30.Z,"Melanoma of skin, unspecified",0.17314750233075404,,,,,,,,,,,,,,,,0.5696289874143536,,,,,,
P35368,ada1b_human,ENSG00000170214,2C6Y,Other specified malignant neoplasms of breast,0.0033161036149462622,,,,,,,,,,,,,,,,,,,,,0.027273693222766845,
P35368,ada1b_human,ENSG00000170214,2C6Z,"Malignant neoplasms of breast, unspecified",0.11116140740349863,,,,,,,,,,,,,,,0.18133224735426628,,,,,0.030396539880581056,,
P35368,ada1b_human,ENSG00000170214,2C76.Z,"Malignant neoplasms of corpus uteri, unspecified",0.16415816789259496,,,,,,,,,,,,,,,,0.5400554422889036,,,,,,
P35368,ada1b_human,ENSG00000170214,2C82.Y,Other specified malignant neoplasms of prostate,0.5261379875719714,,,,,,,,,,,,,,,0.865457038266544,,,,,,,
P35368,ada1b_human,ENSG00000170214,2C82.Z,"Malignant neoplasms of prostate, unspecified",0.29297416369422274,,,,,,,,,,,,,,,0.4819202528400123,,,,,,,
P35368,ada1b_human,ENSG00000170214,2C8Z,"Malignant neoplasms of male genital organs, unspecified",0.25870589827929125,,,,,,,,,,,,,,,0.42555155832813474,,,,,,,
P35368,ada1b_human,ENSG00000170214,2C94.Z,"Malignant neoplasms of bladder, unspecified",0.3695798546847018,,,,,,,,,,,,,,,0.607930797611621,,,,,,,
P35368,ada1b_human,ENSG00000170214,2D42,Malignant neoplasms of ill-defined sites,0.3695798546847018,,,,,,,,,,,,,,,0.607930797611621,,,,,,,
P35368,ada1b_human,ENSG00000170214,2D4Z,Unspecified malignant neoplasms of unspecified sites,0.39396313026143737,,,,,,,,,,,,,,,0.6383273374922022,,,,,0.19424193890806798,,
P35368,ada1b_human,ENSG00000170214,2F90.Y,"Neoplasms of unknown behaviour of oral cavity or digestive organs, other specified site",0.0029566388374776143,,,,,,,,,,,,,,,,,,,,0.024317231904464845,,
P35368,ada1b_human,ENSG00000170214,2F9Z,Neoplasms of unknown behaviour of unspecified site,0.04921576864604816,,,,,,,,,,,,,,,0.07599134970145263,,,,,0.09929705230655812,,
P35368,ada1b_human,ENSG00000170214,4A8Y,Allergic or hypersensitivity conditions of other specified type,0.3695798546847018,,,,,,,,,,,,,,,0.607930797611621,,,,,,,
P35368,ada1b_human,ENSG00000170214,4A8Z,Allergic or hypersensitivity conditions of unspecified type,0.4694210225259209,,,,,,,,,,,,,,,0.7721619374608693,,,,,,,
P35368,ada1b_human,ENSG00000170214,5A11,Type 2 diabetes mellitus,0.3324719840529428,,,,,,,,,,,,,,,0.5319394479101685,,,,,0.012158615952232422,,0.29363057524641295
P35368,ada1b_human,ENSG00000170214,5A14,"Diabetes mellitus, type unspecified",0.5199475250060025,,,,,,,,,,,,,,,0.8552741974065492,,,,,,,
P35368,ada1b_human,ENSG00000170214,5A41,Hypoglycaemia without associated diabetes,0.07853571912049913,,,,,,,,,,,,,,,0.1291852944924695,,,,,,,
P35368,ada1b_human,ENSG00000170214,5A60.1,Hyperprolactinaemia,0.03547966604973137,,,,,,,,,,,,,,,,,,,,,,0.2918067828535781
P35368,ada1b_human,ENSG00000170214,5A61.2,Gonadotropin deficiency,0.05762499360350945,,,,,,,,,,,,,,,,,,,,,,0.4739436941663498
P35368,ada1b_human,ENSG00000170214,5A80.1,Polycystic ovary syndrome,0.0022174791281082107,,,,,,,,,,,,,,,,,,,,0.01823792392834863,,
P35368,ada1b_human,ENSG00000170214,5B81.Z,"Obesity, unspecified",0.4969692537120429,,,,,,,,,,,,,,,0.817476685939398,,,,,,,
P35368,ada1b_human,ENSG00000170214,5C80.0Z,"Hypercholesterolaemia, unspecified",0.3521274726579242,,,,,,,,,,,,,,,0.5792229543910723,,,,,,,
P35368,ada1b_human,ENSG00000170214,6A05.Z,"Attention deficit hyperactivity disorder, presentation unspecified",0.3899991416560316,,,,,,,,,,,,,,,0.6383273374922022,,,,,0.06383273374922022,,
P35368,ada1b_human,ENSG00000170214,6A20.Z,"Schizophrenia, episode unspecified",0.560913514562326,,,,,,,,,,,,,,,0.9226601395520476,,,,,,,
P35368,ada1b_human,ENSG00000170214,6A21.Z,"Schizoaffective disorder, unspecified",0.3695798546847018,,,,,,,,,,,,,,,0.607930797611621,,,,,,,
P35368,ada1b_human,ENSG00000170214,6A2Z,"Schizophrenia or other primary psychotic disorders, unspecified",0.3695798546847018,,,,,,,,,,,,,,,0.607930797611621,,,,,,,
P35368,ada1b_human,ENSG00000170214,6A7Z,"Depressive disorders, unspecified",0.42840589495243253,0.13936765460078937,,,,,,,,,,,,,,0.6872742101832379,,,,,,,
P35368,ada1b_human,ENSG00000170214,6B40,Post traumatic stress disorder,0.5484213914993386,,,,,,,,,,,,,,,0.902111545679085,,,,,,,
P35368,ada1b_human,ENSG00000170214,6C40.2Z,"Alcohol dependence, unspecified",0.452632061479789,,,,,,,,,,,,,,,0.7445453713778698,,,,,,,
P35368,ada1b_human,ENSG00000170214,6C40.4Z,"Alcohol withdrawal, unspecified",0.03695798546847018,,,,,,,,,,,,,,,0.06079307976116211,,,,,,,
P35368,ada1b_human,ENSG00000170214,6C45.2Z,"Cocaine dependence, unspecified",0.10773252764059056,,,,,,,,,,,,,,,0.17721182750378753,,,,,,,
P35368,ada1b_human,ENSG00000170214,6C46.2Z,"Stimulant dependence including amphetamines, methamphetamine or methcathinone, unspecified",0.07391597093694036,,,,,,,,,,,,,,,0.12158615952232422,,,,,,,
P35368,ada1b_human,ENSG00000170214,6C4A.2Z,"Nicotine dependence, unspecified",0.10176278637672517,,,,,,,,,,,,,,,0.16739205642569982,,,,,,,
P35368,ada1b_human,ENSG00000170214,6C4G.2Z,"Unknown or unspecified psychoactive substance dependence, substance and state of remission unspecified",0.037697145177839585,,,,,,,,,,,,,,,0.06079307976116211,,,,,0.024317231904464845,,
P35368,ada1b_human,ENSG00000170214,6D81,Dementia due to cerebrovascular disease,0.09239496367117545,,,,,,,,,,,,,,,0.15198269940290526,,,,,,,
P35368,ada1b_human,ENSG00000170214,6D82,Dementia due to Lewy body disease,0.04619748183558772,,,,,,,,,,,,,,,0.07599134970145263,,,,,,,
P35368,ada1b_human,ENSG00000170214,6D8Z,"Dementia, unknown or unspecified cause",0.506889036807143,,,,,,,,,,,,,,,0.8337939758909385,,,,,,,
P35368,ada1b_human,ENSG00000170214,7A0Z,"Insomnia disorders, unspecified",0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
P35368,ada1b_human,ENSG00000170214,7A41,Obstructive sleep apnoea,0.01847899273423509,,,,,,,,,,,,,,,0.030396539880581056,,,,,,,
P35368,ada1b_human,ENSG00000170214,8A00.0Z,"Parkinson disease, unspecified",0.398951187025061,,,,,,,,,,,,,,,0.655636478257533,,,,,0.012158615952232422,,
P35368,ada1b_human,ENSG00000170214,8A20,Alzheimer disease,0.3695798546847018,,,,,,,,,,,,,,,0.607930797611621,,,,,,,
P35368,ada1b_human,ENSG00000170214,8A40.Z,"Multiple sclerosis, unspecified",0.3944751643405463,,,,,,,,,,,,,,,0.6488816916174039,,,,,,,
P35368,ada1b_human,ENSG00000170214,8A6Z,"Epilepsy or seizures, unspecified",0.07391597093694036,,,,,,,,,,,,,,,0.12158615952232422,,,,,,,
P35368,ada1b_human,ENSG00000170214,8A80.Z,"Migraine, unspecified",0.5846532600754742,,,,,,,,,,,,,,,0.9607983220922475,,,,,0.01823792392834863,,
P35368,ada1b_human,ENSG00000170214,8B00.Z,"Intracerebral haemorrhage, site unspecified",0.10522759751439426,,,,,,,,,,,,,,,0.17309140765330877,,,,,,,
P35368,ada1b_human,ENSG00000170214,8B11.5Z,"Cerebral ischaemic stroke, unspecified",0.45276467991230707,,,,,,,,,,,,,,,0.7447635186292331,,,,,,,
P35368,ada1b_human,ENSG00000170214,8B20,Stroke not known if ischaemic or haemorrhagic,0.3630887942182177,,,,,,,,,,,,,,,0.5972534960306097,,,,,,,
P35368,ada1b_human,ENSG00000170214,8C70.1,Duchenne muscular dystrophy,0.4619748183558772,,,,,,,,,,,,,,,0.7599134970145264,,,,,,,
P35368,ada1b_human,ENSG00000170214,8D87.0Z,"Multiple system atrophy, unspecified",0.389167586982991,,,,,,,,,,,,,,,0.6383273374922022,,,,,0.03647584785669726,,
P35368,ada1b_human,ENSG00000170214,9A03.0Z,"Blepharoptosis, unspecified",0.5409211817593593,,,,,,,,,,,,,,,0.8897742701710087,,,,,,,
P35368,ada1b_human,ENSG00000170214,9A1Y,Other specified disorders of lacrimal apparatus,0.5268771472813407,,,,,,,,,,,,,,,0.8666728998617672,,,,,,,
P35368,ada1b_human,ENSG00000170214,9A60.02,Allergic conjunctivitis,0.5404830156961293,,,,,,,,,,,,,,,0.8890535202683036,,,,,,,
P35368,ada1b_human,ENSG00000170214,9B71.3,Retinopathy of prematurity,0.4619748183558772,,,,,,,,,,,,,,,0.7599134970145264,,,,,,,
P35368,ada1b_human,ENSG00000170214,9C61.01,Ocular hypertension,0.03695798546847018,,,,,,,,,,,,,,,0.06079307976116211,,,,,,,
P35368,ada1b_human,ENSG00000170214,9C61.Z,"Glaucoma, unspecified",0.5261379875719714,,,,,,,,,,,,,,,0.865457038266544,,,,,,,
P35368,ada1b_human,ENSG00000170214,9D00.3,Presbyopia,0.29882210053447716,,,,,,,,,,,,,,,0.49153966489024764,,,,,,,
P35368,ada1b_human,ENSG00000170214,9E1Y,Other specified diseases of the visual system,0.03695798546847018,,,,,,,,,,,,,,,0.06079307976116211,,,,,,,
P35368,ada1b_human,ENSG00000170214,9E1Z,"Diseases of the visual system, unspecified",0.25870589827929125,,,,,,,,,,,,,,,0.42555155832813474,,,,,,,
P35368,ada1b_human,ENSG00000170214,BA00.Z,"Essential hypertension, unspecified",0.4387276378163261,,,,,,,,,,,,,,,0.711034861299287,,,,,0.42555155832813474,,
P35368,ada1b_human,ENSG00000170214,BA21,Orthostatic hypotension,0.583030262377842,,,,,,,,,,,,,,,0.959040510315309,,,,,,,
P35368,ada1b_human,ENSG00000170214,BA2Y,Other specified hypotension,0.4619748183558772,,,,,,,,,,,,,,,0.7599134970145264,,,,,,,
P35368,ada1b_human,ENSG00000170214,BA2Z,"Hypotension, unspecified",0.6029270871483193,,,,,,,,,,,,,,,0.9917692762351245,,,,,,,
P35368,ada1b_human,ENSG00000170214,BA40.Z,"Angina pectoris, unspecified",0.38292579388164927,,,,,,,,,,,,,,,0.6298838541920406,,,,,,,
P35368,ada1b_human,ENSG00000170214,BA41.0,Acute ST elevation myocardial infarction,0.3695798546847018,,,,,,,,,,,,,,,0.607930797611621,,,,,,,
P35368,ada1b_human,ENSG00000170214,BA41.1,Acute non-ST elevation myocardial infarction,0.3695798546847018,,,,,,,,,,,,,,,0.607930797611621,,,,,,,
P35368,ada1b_human,ENSG00000170214,BA41.Z,"Acute myocardial infarction, unspecified",0.48740124415831554,,,,,,,,,,,,,,,0.8007754796559412,,,,,0.038502283848736,,
P35368,ada1b_human,ENSG00000170214,BA4Z,"Acute ischaemic heart disease, unspecified",0.4619748183558772,,,,,,,,,,,,,,,0.7599134970145264,,,,,,,
P35368,ada1b_human,ENSG00000170214,BA6Z,"Ischaemic heart diseases, unspecified",0.25870589827929125,,,,,,,,,,,,,,,0.42555155832813474,,,,,,,
P35368,ada1b_human,ENSG00000170214,BA8Z,"Diseases of coronary artery, unspecified",0.3233823728491141,,,,,,,,,,,,,,,0.5319394479101685,,,,,,,
P35368,ada1b_human,ENSG00000170214,BB01.0,Pulmonary arterial hypertension,0.4759264578702247,,,,,,,,,,,,,,,0.781343057630336,,,,,0.030396539880581056,,
P35368,ada1b_human,ENSG00000170214,BB01.Z,"Pulmonary hypertension, unspecified",0.047121431472299476,,,,,,,,,,,,,,,0.07599134970145263,,,,,0.030396539880581056,,
P35368,ada1b_human,ENSG00000170214,BC43.0Z,"Dilated cardiomyopathy, unspecified",0.4457756713502284,,,,,,,,,,,,,,,0.7143186871936548,,,,,,,0.3789688609611443
P35368,ada1b_human,ENSG00000170214,BC43.1Z,"Hypertrophic cardiomyopathy, unspecified",0.06361237625983965,,,,,,,,,,,,,,,,,,,,,,0.5231876433119832
P35368,ada1b_human,ENSG00000170214,BC43.5,Stress-induced cardiomyopathy,0.03726104094931164,,,,,,,,,,,,,,,,,,,,,,0.30645791507601816
P35368,ada1b_human,ENSG00000170214,BC43.Z,"Cardiomyopathy, unspecified",0.07428555079162506,,,,,,,,,,,,,,,0.12158615952232422,,,,,0.012158615952232422,,
P35368,ada1b_human,ENSG00000170214,BC45,Cardiomegaly,0.25870589827929125,,,,,,,,,,,,,,,0.42555155832813474,,,,,,,
P35368,ada1b_human,ENSG00000170214,BC4Z,"Diseases of the myocardium or cardiac chambers, unspecified",0.3323344182181435,,,,,,,,,,,,,,,0.5454490211904267,,,,,0.024317231904464845,,
P35368,ada1b_human,ENSG00000170214,BC71.0Z,"Ventricular tachycardia, unspecified",0.07391597093694036,,,,,,,,,,,,,,,0.12158615952232422,,,,,,,
P35368,ada1b_human,ENSG00000170214,BC71.1,Ventricular fibrillation,0.07391597093694036,,,,,,,,,,,,,,,0.12158615952232422,,,,,,,
P35368,ada1b_human,ENSG00000170214,BC7Y,Other specified ventricular rhythm disturbance,0.0044349582562164215,,,,,,,,,,,,,,,,,,,,0.03647584785669726,,
P35368,ada1b_human,ENSG00000170214,BC81.3Z,"Atrial fibrillation, unspecified",0.49364904383520514,,,,,,,,,,,,,,,0.7964400057710246,,,,,,,0.31150374069619463
P35368,ada1b_human,ENSG00000170214,BC81.4,Wolff-Parkinson-White syndrome,0.03993679909722888,,,,,,,,,,,,,,,,,,,,,,0.32846500994955885
P35368,ada1b_human,ENSG00000170214,BC9Z,"Cardiac arrhythmia, unspecified",0.38292579388164927,,,,,,,,,,,,,,,0.6298838541920406,,,,,,,
P35368,ada1b_human,ENSG00000170214,BD10,Congestive heart failure,0.5865051098370433,,,,,,,,,,,,,,,0.9647563705297495,,,,,,,
P35368,ada1b_human,ENSG00000170214,BD1Z,"Heart failure, unspecified",0.593466323686304,,,,,,,,,,,,,,,0.976207038725224,,,,,,,
P35368,ada1b_human,ENSG00000170214,BD40.Z,"Atherosclerotic chronic arterial occlusive disease, unspecified",0.3233823728491141,,,,,,,,,,,,,,,0.5319394479101685,,,,,,,
P35368,ada1b_human,ENSG00000170214,BD55,Asymptomatic stenosis of intracranial or extracranial artery,0.07391597093694036,,,,,,,,,,,,,,,0.12158615952232422,,,,,,,
