,Drug Name,Drug Class,LigandType,ModeOfAction,DrugAliases,TargetCategory,Gene,EntryName,Uniprot,Class,Target class,Subfamily,Target_novelty,INDEX,Trial name,Indication(s),Phase,PhaseDate,ClinicalStatus,Status,Approval,Note
713,trospium,small molecule,Aminergic ,antagonist,,secondary,CHRM3,acm3_human,P20309,Class A (Rhodopsin),GPCR;Rhodopsin,Acetylcholine receptors (muscarinic),established,2086,"trospium chloride,sanctura",incontinence,4,,-,approved,2004,
714,trospium,small molecule,Aminergic ,antagonist,,secondary,CHRM4,acm4_human,P08173,Class A (Rhodopsin),GPCR;Rhodopsin,Acetylcholine receptors (muscarinic),established,2086,"trospium chloride,sanctura",incontinence,4,,-,approved,2004,
715,trospium,small molecule,Aminergic ,antagonist,,secondary,CHRM5,acm5_human,P08912,Class A (Rhodopsin),GPCR;Rhodopsin,Acetylcholine receptors (muscarinic),established,2086,"trospium chloride,sanctura",incontinence,4,,-,approved,2004,
716,aprepitant,small molecule,Peptide,antagonist,,primary,TACR1,nk1r_human,P25103,Class A (Rhodopsin),GPCR;Rhodopsin,Tachykinin receptors,established,209,"aprepitant, mk-869, fosaprepitant dimeglumine, mk-0517,emend",Antiemetics,4,,-,approved,2003,
717,ts-032,unknown,Amino acid ,agonist,pf-4802540,primary,GRM2,grm2_human,Q14416,Class C (Glutamate) ,GPCR;Glutamate,Metabotropic glutamate receptors,not established,2090,"ts-032, pf-4802540",schizophrenia,1,2008,discontinued,in trial,-,
718,ts-032,unknown,Amino acid ,agonist,pf-4802540,primary,GRM3,grm3_human,Q14832,Class C (Glutamate) ,GPCR;Glutamate,Metabotropic glutamate receptors,not established,2090,"ts-032, pf-4802540",schizophrenia,1,2008,discontinued,in trial,-,
719,tt-223,injectible islet neogenesis therapy,Peptide,agonist,,primary,CCKBR,gasr_human,P32239,Class A (Rhodopsin),GPCR;Rhodopsin,Cholecystokinin receptors,established,2092,tt-223,Antidiabetic; injectable islet neogenesis therapy for diabetes,2,2008,discontinued,in trial,-,
720,tt-223,injectible islet neogenesis therapy,Peptide,agonist,,primary,GLP1R,glp1r_human,P43220,Class B1 (Secretin),GPCR;Secretin,Glucagon receptor family,established,2092,tt-223,Antidiabetic; injectable islet neogenesis therapy for diabetes,2,2008,discontinued,in trial,-,
721,ulimorelin,small molecule,Peptide,agonist,,primary,GHSR,ghsr_human,Q92847,Class A (Rhodopsin),GPCR;Rhodopsin,Ghrelin receptors,not established,2095,"tzp-101, Ulimorelin",gastroparesis,2,2016,recruiting,in trial,-,
722,tzp-102,small molecule,Peptide,agonist,,primary,GHSR,ghsr_human,Q92847,Class A (Rhodopsin),GPCR;Rhodopsin,Ghrelin receptors,not established,2096,tzp-102,gastroparesis,2,2012,terminated,in trial,-,Clinical trial terminated due to Insufficient efficacy in planned interim futility analysis; no development reported on drug itself
723,luteinizing hormone-releasing hormone,peptide,Peptide,antagonist,,primary,GNRHR,gnrhr_human,P30968,Class A (Rhodopsin),GPCR;Rhodopsin,Gonadotrophin-releasing hormone receptors,established,2097,"tztx-001,teverelix la",Antineoplastic,2,2005,completed,in trial,-,"Seems to be planning Phase 3, but can't find recent dated information"
724,luteinizing hormone-releasing hormone,peptide,Peptide,antagonist,,primary,GNRHR2,gnrr2_human,Q96P88,Class A (Rhodopsin),GPCR;Rhodopsin,Gonadotrophin-releasing hormone receptors,established,2097,"tztx-001,teverelix la",Antineoplastic,2,2005,completed,in trial,-,"Seems to be planning Phase 3, but can't find recent dated information"
725,urocortin 2,peptide,Peptide,agonist,,primary,CRHR2,crfr2_human,Q13324,Class B1 (Secretin),GPCR;Secretin,Corticotropin-releasing factor receptors,not established,2105,"urocortin 2, 358-086-15",congestive heart failure,2,2012,discontinued,in trial,-,
726,buprenorphine,small molecule,Peptide,agonist,,primary,OPRD1,oprd_human,P41143,Class A (Rhodopsin),GPCR;Rhodopsin,Opioid receptors,established,2109,v1003,Anti-depressant; Analgesics; opioid addiction,2,2006,completed,in trial,-,
727,buprenorphine,small molecule,Peptide,agonist,,primary,OPRK1,oprk_human,P41145,Class A (Rhodopsin),GPCR;Rhodopsin,Opioid receptors,established,2109,v1003,Anti-depressant; Analgesics; opioid addiction,2,2006,completed,in trial,-,
728,buprenorphine,small molecule,Peptide,agonist,,primary,OPRM1,oprm_human,P35372,Class A (Rhodopsin),GPCR;Rhodopsin,Opioid receptors,established,2109,v1003,Anti-depressant; Analgesics; opioid addiction,2,2006,completed,in trial,-,
729,melevodopa,small molecule,Aminergic ,agonist,,primary,DRD1,drd1_human,P21728,Class A (Rhodopsin),GPCR;Rhodopsin,Dopamine receptors,established,2110,"v-1512, chf-1512,levomet complex, sirio",Antiparkinson,4,,-,approved,2000,
730,melevodopa,small molecule,Aminergic ,agonist,,primary,DRD2,drd2_human,P14416,Class A (Rhodopsin),GPCR;Rhodopsin,Dopamine receptors,established,2110,"v-1512, chf-1512,levomet complex, sirio",Antiparkinson,4,,-,approved,2000,
731,melevodopa,small molecule,Aminergic ,agonist,,primary,DRD3,drd3_human,P35462,Class A (Rhodopsin),GPCR;Rhodopsin,Dopamine receptors,established,2110,"v-1512, chf-1512,levomet complex, sirio",Antiparkinson,4,,-,approved,2000,
732,melevodopa,small molecule,Aminergic ,agonist,,primary,DRD4,drd4_human,P21917,Class A (Rhodopsin),GPCR;Rhodopsin,Dopamine receptors,established,2110,"v-1512, chf-1512,levomet complex, sirio",Antiparkinson,4,,-,approved,2000,
733,melevodopa,small molecule,Aminergic ,agonist,,primary,DRD5,drd5_human,P21918,Class A (Rhodopsin),GPCR;Rhodopsin,Dopamine receptors,established,2110,"v-1512, chf-1512,levomet complex, sirio",Antiparkinson,4,,-,approved,2000,
734,v24343,small molecule,Lipid ,antagonist,,primary,CNR1,cnr1_human,P21554,Class A (Rhodopsin),GPCR;Rhodopsin,Cannabinoid receptors,established,2112,v24343,Anti-obesity,1,2008,discontinued,in trial,-,
735,va106483,small molecule,Peptide,agonist,,primary,AVPR2,v2r_human,P30518,Class A (Rhodopsin),GPCR;Rhodopsin,Vasopressin and oxytocin receptors,established,2115,"va106483, Fedovapagon",BPH-related urinary symptoms,3,2015,recruiting,in trial,-,
736,va111913,small molecule,Peptide,antagonist,,primary,AVPR1A,v1ar_human,P37288,Class A (Rhodopsin),GPCR;Rhodopsin,Vasopressin and oxytocin receptors,established,2116,va111913,dysmenorrhea,2,2010,completed,in trial,-,
737,va111913,small molecule,Peptide,antagonist,,secondary,AVPR1B,v1br_human,P47901,Class A (Rhodopsin),GPCR;Rhodopsin,Vasopressin and oxytocin receptors,established,2116,va111913,dysmenorrhea,2,2010,completed,in trial,-,
738,va111913,small molecule,Peptide,antagonist,,secondary,AVPR2,v2r_human,P30518,Class A (Rhodopsin),GPCR;Rhodopsin,Vasopressin and oxytocin receptors,established,2116,va111913,dysmenorrhea,2,2010,completed,in trial,-,
739,valsartan,small molecule,Peptide,antagonist,,primary,AGTR1,agtr1_human,P30556,Class A (Rhodopsin),GPCR;Rhodopsin,Angiotensin receptors,established,2122,"valsartan,diovan",Antihypertensive,4,,-,approved,2012,
740,vapitadine,small molecule,Aminergic ,antagonist,,primary,HRH1,hrh1_human,P35367,Class A (Rhodopsin),GPCR;Rhodopsin,Histamine receptors,established,2123,"vapitadine dihydrochloride,hivenyl","Anti-Allergic, pruritus",2,2006,completed,in trial,-,No development reported
741,vapreotide,small molecule,Peptide,agonist,,primary,SSTR2,ssr2_human,P30874,Class A (Rhodopsin),GPCR;Rhodopsin,Somatostatin receptors,established,2124,"vapreotide, debio 8609,sanvar, docrised",liver cirrhosis-related variceal bleeding,4,,-,approved,-,
742,vapreotide,small molecule,Peptide,agonist,,primary,SSTR5,ssr5_human,P35346,Class A (Rhodopsin),GPCR;Rhodopsin,Somatostatin receptors,established,2124,"vapreotide, debio 8609,sanvar, docrised",liver cirrhosis-related variceal bleeding,4,,-,approved,-,
743,velneperit,small molecule,Peptide,antagonist,,primary,NPY5R,npy5r_human,Q15761,Class A (Rhodopsin),GPCR;Rhodopsin,Neuropeptide Y receptors,not established,2144,"velneperit, s-2367",Anti-obesity,2,2010,discontinued,in trial,-,
744,velusetrag,small molecule,Aminergic ,agonist,,primary,HTR4,5ht4r_human,Q13639,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,2145,"velusetrag, td-5108",motilitant,2,2014,ongoing,in trial,-,
745,vestipitant,small molecule,Peptide,antagonist,,primary,TACR1,nk1r_human,P25103,Class A (Rhodopsin),GPCR;Rhodopsin,Tachykinin receptors,established,2148,"vestipitant, gw 597599",tinnitus; hypnotic,2,2012,discontinued,in trial,-,
746,h-pth 1-34,peptide,Peptide,partial agonist,,primary,PTH1R,pth1r_human,Q03431,Class B1 (Secretin),GPCR;Secretin,Parathyroid hormone receptors,established,2153,viaderm hpth 1-34,Anti-osteoporotic,2,2009,discontinued,in trial,-,
747,h-pth 1-34,peptide,Peptide,partial agonist,,primary,PTH2R,pth2r_human,P49190,Class B1 (Secretin),GPCR;Secretin,Parathyroid hormone receptors,established,2153,viaderm hpth 1-34,Anti-osteoporotic,2,2009,discontinued,in trial,-,
748,calcitonin human,peptide,Peptide,agonist,,primary,CALCR,calcr_human,P30988,Class B1 (Secretin),GPCR;Secretin,Calcitonin receptors,established,2154,viaderm-calcitonin,Anti-osteoporotic,1,2011,completed,in trial,-,
749,glp1 agonist ,unknown,Peptide,agonist,,primary,GLP1R,glp1r_human,P43220,Class B1 (Secretin),GPCR;Secretin,Glucagon receptor family,established,2155,viaderm-glp1 agonist,Antidiabetic,1,2010,completed,in trial,-,
750,vicriviroc,small molecule,Protein,antagonist,,primary,CCR5,ccr5_human,P51681,Class A (Rhodopsin),GPCR;Rhodopsin,Chemokine receptors,established,2157,vicriviroc,antiviral ; HIV,3,2007,discontinued,in trial,-,
751,vigabatrin,small molecule,Amino acid ,agonist,,primary,GABBR1,gabr1_human,Q9UBS5,Class C (Glutamate) ,GPCR;Glutamate,GABAB receptors,established,2159,"vigabatrin is a selective, irreversible enzyme-activated gaba transaminase inhibitor. gaba (gamma-aminobutyric acid) is a n/",addiction,4,,-,approved,2009,
752,arbaclofen,small molecule,Amino acid ,agonist,,primary,GABBR1,gabr1_human,Q9UBS5,Class C (Glutamate) ,GPCR;Glutamate,GABAB receptors,established,216,arbaclofen,Fragile X syndrome,3,2017,discontinued,in trial,-,
753,arbaclofen,small molecule,Amino acid ,agonist,,primary,GABBR2,gabr2_human,O75899,Class C (Glutamate) ,GPCR;Glutamate,GABAB receptors,established,216,arbaclofen,Fragile X syndrome,3,2017,discontinued,in trial,-,
754,vilazodone,small molecule,Aminergic ,agonist,,primary,HTR1A,5ht1a_human,P08908,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,2160,"vilazodone hydrochloride, sb 659746a",Anti-depressant,4,,-,approved,2011,
755,biib014,small molecule,Nucleotide ,antagonist,,primary,ADORA2A,aa2ar_human,P29274,Class A (Rhodopsin),GPCR;Rhodopsin,Adenosine receptors,established,2164,vipadenantis,Antiparkinson,2,2006,discontinued,in trial,-,
756,naltrexone,small molecule,Peptide,antagonist,,primary,OPRD1,oprd_human,P41143,Class A (Rhodopsin),GPCR;Rhodopsin,Opioid receptors,established,2168,vivitrol,substance abuse,4,,-,approved,1998,
757,naltrexone,small molecule,Peptide,antagonist,,primary,OPRK1,oprk_human,P41145,Class A (Rhodopsin),GPCR;Rhodopsin,Opioid receptors,established,2168,vivitrol,substance abuse,4,,-,approved,1998,
758,naltrexone,small molecule,Peptide,antagonist,,primary,OPRM1,oprm_human,P35372,Class A (Rhodopsin),GPCR;Rhodopsin,Opioid receptors,established,2168,vivitrol,substance abuse,4,,-,approved,1998,
759,vofopitant,small molecule,Peptide,antagonist,,primary,TACR1,nk1r_human,P25103,Class A (Rhodopsin),GPCR;Rhodopsin,Tachykinin receptors,established,2170,"vofopitant, gr-205171",post-traumatic stress disorder; hypnotic,2,2008,discontinued,in trial,-,
760,volinanserin,small molecule,Aminergic ,antagonist,,primary,HTR2A,5ht2a_human,P28223,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,2172,volinanserin,Hypnotics and Sedatives,3,2008,discontinued,in trial,-,discontinued due to absence of demonstration of efficacy of volinanserin in primary insomnia with predominant sleep maintenance problems
761,vorapaxar,small molecule,Peptide,antagonist,,primary,F2R,par1_human,P25116,Class A (Rhodopsin),GPCR;Rhodopsin,Proteinase-activated receptors,established,2175,"vorapaxar , sch-530348",cardiovascular disease,4,,-,approved,2014,
762,vorapaxar,small molecule,Peptide,antagonist,,secondary,F2RL2,par3_human,O00254,Class A (Rhodopsin),GPCR;Rhodopsin,Proteinase-activated receptors,established,2175,"vorapaxar , sch-530348",cardiovascular disease,4,,-,approved,2014,
763,vorapaxar,small molecule,Peptide,antagonist,,secondary,F2RL3,par4_human,Q96RI0,Class A (Rhodopsin),GPCR;Rhodopsin,Proteinase-activated receptors,established,2175,"vorapaxar , sch-530348",cardiovascular disease,4,,-,approved,2014,
764,histrelin,small molecule,Peptide,agonist,,primary,GNRHR,gnrhr_human,P30968,Class A (Rhodopsin),GPCR;Rhodopsin,Gonadotrophin-releasing hormone receptors,established,2177,"vp 002, histrelin implant,vantas, supprelin",Antineoplastic,4,,-,approved,1991,
765,histrelin,small molecule,Peptide,agonist,,primary,GNRHR2,gnrr2_human,Q96P88,Class A (Rhodopsin),GPCR;Rhodopsin,Gonadotrophin-releasing hormone receptors,established,2177,"vp 002, histrelin implant,vantas, supprelin",Antineoplastic,4,,-,approved,1991,
766,vr-147,small molecule,Aminergic ,not available,,primary,HTR1B,5ht1b_human,P28222,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,2179,vr-147,Anti-migraine,1,2008,discontinued,in trial,-,
767,vr-147,small molecule,Aminergic ,not available,,primary,HTR1D,5ht1d_human,P28221,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,2179,vr-147,Anti-migraine,1,2008,discontinued,in trial,-,
768,vrs-859,peptide,Peptide,agonist,,primary,GLP1R,glp1r_human,P43220,Class B1 (Secretin),GPCR;Secretin,Glucagon receptor family,established,2182,"vrs-859, Exenatide-XTEN",Antidiabetic,1,2017,ongoing,in trial,-,
769,propranolol,small molecule,Aminergic ,antagonist,,primary,ADRB1,adrb1_human,P08588,Class A (Rhodopsin),GPCR;Rhodopsin,Adrenoceptors,established,2183,vt-122,cancer cachexia,4,,-,approved,1967,
770,aripiprazole,small molecule,Aminergic ,partial agonist,,primary,DRD2,drd2_human,P14416,Class A (Rhodopsin),GPCR;Rhodopsin,Dopamine receptors,established,22,abilify,schizophrenia,4,,-,approved,2002,
771,aripiprazole,small molecule,Aminergic ,partial agonist,,primary,HTR1A,5ht1a_human,P08908,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,22,abilify,schizophrenia,4,,-,approved,2002,
772,aripiprazole,small molecule,Aminergic ,partial agonist,,primary,HTR2A,5ht2a_human,P28223,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,22,abilify,schizophrenia,4,,-,approved,2002,
773,clonidine,small molecule,Aminergic ,agonist,,primary,ADRA2A,ada2a_human,P08913,Class A (Rhodopsin),GPCR;Rhodopsin,Adrenoceptors,established,220,"arc-4558, 0.1% clonidine hycrochloride gel",diabetic neuropathy; ADHD; antimucositic,3,2016,discontinued,in trial,-,
774,clonidine,small molecule,Aminergic ,agonist,,primary,ADRA2B,ada2b_human,P18089,Class A (Rhodopsin),GPCR;Rhodopsin,Adrenoceptors,established,220,"arc-4558, 0.1% clonidine hycrochloride gel",diabetic neuropathy; ADHD; antimucositic,3,2016,discontinued,in trial,-,
775,clonidine,small molecule,Aminergic ,agonist,,primary,ADRA2C,ada2c_human,P18825,Class A (Rhodopsin),GPCR;Rhodopsin,Adrenoceptors,established,220,"arc-4558, 0.1% clonidine hycrochloride gel",diabetic neuropathy; ADHD; antimucositic,3,2016,discontinued,in trial,-,
776,xaliproden,small molecule,Aminergic ,agonist,,primary,HTR1A,5ht1a_human,P08908,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,2200,"xaliproden, sr 57746a",neuroprotectant,3,2006,discontinued,in trial,-,
777,arbaclofen,small molecule,Amino acid ,agonist,,primary,GABBR1,gabr1_human,Q9UBS5,Class C (Glutamate) ,GPCR;Glutamate,GABAB receptors,established,2222,"xp19986, arbaclofen",gastrointestinal reflux disease,2,2009,discontinued,in trial,-,
778,arbaclofen,small molecule,Amino acid ,agonist,,primary,GABBR2,gabr2_human,O75899,Class C (Glutamate) ,GPCR;Glutamate,GABAB receptors,established,2222,"xp19986, arbaclofen",gastrointestinal reflux disease,2,2009,discontinued,in trial,-,
779,xp21279,small molecule,Aminergic ,agonist,,primary,DRD1,drd1_human,P21728,Class A (Rhodopsin),GPCR;Rhodopsin,Dopamine receptors,established,2223,xp21279,Antiparkinson,2,2010,completed,in trial,-,
780,xp21279,small molecule,Aminergic ,agonist,,primary,DRD2,drd2_human,P14416,Class A (Rhodopsin),GPCR;Rhodopsin,Dopamine receptors,established,2223,xp21279,Antiparkinson,2,2010,completed,in trial,-,
781,xp21279,small molecule,Aminergic ,agonist,,primary,DRD3,drd3_human,P35462,Class A (Rhodopsin),GPCR;Rhodopsin,Dopamine receptors,established,2223,xp21279,Antiparkinson,2,2010,completed,in trial,-,
782,xp21279,small molecule,Aminergic ,agonist,,primary,DRD4,drd4_human,P21917,Class A (Rhodopsin),GPCR;Rhodopsin,Dopamine receptors,established,2223,xp21279,Antiparkinson,2,2010,completed,in trial,-,
783,xp21279,small molecule,Aminergic ,agonist,,primary,DRD5,drd5_human,P21918,Class A (Rhodopsin),GPCR;Rhodopsin,Dopamine receptors,established,2223,xp21279,Antiparkinson,2,2010,completed,in trial,-,
784,ykp-1358,unknown,Aminergic ,antagonist,,primary,DRD2,drd2_human,P14416,Class A (Rhodopsin),GPCR;Rhodopsin,Dopamine receptors,established,2226,"ykp-1358, Relenopride",schizophrenia,2,2008,completed,in trial,-,Inferred dates
785,ykp-1358,unknown,Aminergic ,antagonist,,primary,HTR2A,5ht2a_human,P28223,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,2226,"ykp-1358, Relenopride",schizophrenia,2,2008,completed,in trial,-,Inferred dates
786,ym-178,small molecule,Aminergic ,agonist,,primary,ADRB3,adrb3_human,P13945,Class A (Rhodopsin),GPCR;Rhodopsin,Adrenoceptors,established,2229,"ym-178, Mirabegron",overactive bladder,3,2016,recruiting,in trial,-,
787,ym-598,small molecule,Peptide,antagonist,,primary,EDNRA,ednra_human,P25101,Class A (Rhodopsin),GPCR;Rhodopsin,Endothelin receptors,established,2230,ym-598,Antineoplastic,2,2002,discontinued,in trial,-,
788,yttrium-90 edotreotide,peptide,Peptide,antagonist,,primary,SSTR1,ssr1_human,P30872,Class A (Rhodopsin),GPCR;Rhodopsin,Somatostatin receptors,established,2232,"yttrium-90 edotreotide,onalta",Antineoplastic,2,2010,not open yet,in trial,-,Issue with drug not being available
789,yttrium-90 edotreotide,peptide,Peptide,antagonist,,primary,SSTR2,ssr2_human,P30874,Class A (Rhodopsin),GPCR;Rhodopsin,Somatostatin receptors,established,2232,"yttrium-90 edotreotide,onalta",Antineoplastic,2,2010,not open yet,in trial,-,Issue with drug not being available
790,yttrium-90 edotreotide,peptide,Peptide,antagonist,,primary,SSTR5,ssr5_human,P35346,Class A (Rhodopsin),GPCR;Rhodopsin,Somatostatin receptors,established,2232,"yttrium-90 edotreotide,onalta",Antineoplastic,2,2010,not open yet,in trial,-,Issue with drug not being available
791,zafirlukast,small molecule,Lipid ,antagonist,,primary,CYSLTR1,cltr1_human,Q9Y271,Class A (Rhodopsin),GPCR;Rhodopsin,Leukotriene receptors,established,2235,"zafirlukast,accolate",Anti-Asthmatic,4,,-,approved,1996,
792,ranitidine,small molecule,Aminergic ,antagonist,,primary,HRH2,hrh2_human,P25021,Class A (Rhodopsin),GPCR;Rhodopsin,Histamine receptors,established,2238,"zantac,ranitidine hydrochloride",antiulcer,4,,-,approved,1977,
793,zibotentan,small molecule,Peptide,antagonist,,primary,EDNRA,ednra_human,P25101,Class A (Rhodopsin),GPCR;Rhodopsin,Endothelin receptors,established,2241,"zibotentan, zd-4054, azd-4054",Antineoplastic,3,2008,discontinued,in trial,-,discontinued because early efficacy review by the Independent Data Monitoring Committee indicated it was unlikely to meet its primary efficacy endpoints
