,helm_notation,molecule_chembl_id
2738,PEPTIDE1{A.R.Y.Y.S.A.[dL].R.H.Y.I.N.L.I.T.R.Q.R.Y.[am]}$$$$,CHEMBL410438
2739,PEPTIDE1{[dA].R.Y.Y.S.A.L.R.H.Y.I.N.L.I.T.R.Q.R.Y.[am]}$$$$,CHEMBL268665
2740,PEPTIDE1{A.[dR].Y.Y.S.A.L.R.H.Y.I.N.L.I.T.R.Q.R.Y.[am]}$$$$,CHEMBL441582
2741,PEPTIDE1{A.R.Y.Y.S.A.L.R.H.Y.I.N.L.I.T.R.Q.R.Y}$$$$,CHEMBL439478
2742,PEPTIDE1{A.R.Y.Y.S.A.L.R.H.Y.I.N.L.I.T.[am]}$$$$,CHEMBL414512
2743,PEPTIDE1{A.R.Y.Y.S.A.L.R.H.Y.[am]}$$$$,CHEMBL267985
2744,PEPTIDE1{A.R.Y.Y.S.A.L.R.[am]}$$$$,CHEMBL264571
2745,PEPTIDE1{[ac].[dW].L.D.I.I.W}$$$$,CHEMBL317064
2746,PEPTIDE1{[ac].[Nal].[dPhe(4-Cl)].[d2-Pal].[dA].[dR].[dP].A.[am]}$$$$,CHEMBL385022
2747,PEPTIDE1{[X2322].W.D}$$$$,CHEMBL317947
2748,PEPTIDE1{[ac].[Nal].[dPhe(4-Cl)].[d2-Pal].[Sar].[dR].[dP].A.[am]}$$$$,CHEMBL428186
2749,PEPTIDE1{[X1128].[dF].[dF].G.[dR].[dP].A.[am]}$$$$,CHEMBL409979
2750,PEPTIDE1{[ac].W.[dF].[dF].G.[dR].[dP].A.[am]}$$$$,CHEMBL410269
2751,PEPTIDE1{[ac].[Nal].[dPhe(4-Cl)].[d2-Pal].G.R.[dP].A.[am]}$$$$,CHEMBL97540
2752,PEPTIDE1{[ac].[Nal].[dPhe(4-Cl)].[d2-Pal].G.[dR].[dP].A.[am]}$$$$,CHEMBL97265
2753,PEPTIDE1{[ac].[Nal].[dPhe(4-Cl)].[d2-Pal].A.[dK].[dP].A.[am]}$$$$,CHEMBL96693
2754,PEPTIDE1{[ac].[Nal].[dPhe(4-Cl)].[d2-Pal].A.[dR].[dP].A.[am]}$$$$,CHEMBL268720
2755,PEPTIDE1{[Nal].[dF].[dF].G.[dR].[dP].A.[am]}$$$$,CHEMBL93608
2756,PEPTIDE1{[ac].[1-Nal].[dF].[dF].G.[dR].[dP].A.[am]}$$$$,CHEMBL330173
2757,PEPTIDE1{A.R.Y.Y.S.A.L.[am]}$$$$,CHEMBL93957
2758,PEPTIDE1{A.R.Y.Y.S.A.L.R.H.Y.I.N.L.I.[dT].R.Q.R.Y.[am]}$$$$,CHEMBL415817
2759,PEPTIDE1{A.R.Y.Y.S.A.L.R.H.Y.I.N.L.[dI].T.R.Q.R.Y.[am]}$$$$,CHEMBL267987
2760,PEPTIDE1{[dY].P.A.K.P.E.A.P.G.E.D.A.S.P.E.E.L.S.R.Y.Y.A.S.L.R.H.Y.L.N.L.V.T.R.Q.R.Y.[am]}$$$$,CHEMBL442497
2761,PEPTIDE1{A.R.Y.Y.S.A.L.R.H.Y.I.N.L.I.T.R.Q.[dR].Y.[am]}$$$$,CHEMBL427774
2762,PEPTIDE1{A.R.Y.Y.S.A.L.R.H.Y.I.N.L.I.T.R.[dQ].R.Y.[am]}$$$$,CHEMBL411310
2763,PEPTIDE1{A.R.Y.Y.S.A.L.R.H.Y.I.N.L.I.T.[dR].Q.R.Y.[am]}$$$$,CHEMBL414975
2764,PEPTIDE1{[ac].[Nal].[dPhe(4-Cl)].[d2-Pal].[dK].[dP].A.[am]}$$$$,CHEMBL318127
2765,PEPTIDE1{A.R.F.F.S.A.L.R.H.F.I.N.L.I.T.R.Q.R.F.[am]}$$$$,CHEMBL441932
2766,PEPTIDE1{A.R.Y.Y.S.A.L.R.H.Y.I.N.[dL].I.T.R.Q.R.Y.[am]}$$$$,CHEMBL427659
2767,PEPTIDE1{[ac].[Nal].[dPhe(4-Cl)].[d2-Pal].L.[dR].[dP].A.[am]}$$$$,CHEMBL428619
2768,PEPTIDE1{[ac].[Nal].[dPhe(4-Cl)].[d2-Pal].[dR].[dP].A.[am]}$$$$,CHEMBL329807
2769,PEPTIDE1{[ac].[Nal].[dPhe(4-Cl)].[d2-Pal].G.[dP].A.[am]}$$$$,CHEMBL327359
2770,PEPTIDE1{[ac].[Nal].[dPhe(4-Cl)].[d2-Pal].[dP].[dR].[dP].A.[am]}$$$$,CHEMBL409218
2771,PEPTIDE1{[meA].R.Y.Y.S.A.L.R.H.Y.I.N.L.I.T.R.Q.R.Y.[am]}$$$$,CHEMBL429720
2772,PEPTIDE1{[ac].[Nal].[dPhe(4-Cl)].[d2-Pal].[dL].[dR].[dP].A.[am]}$$$$,CHEMBL261927
2773,PEPTIDE1{A.R.Y.Y.S.A.L.R.H.Y.I.[dN].L.I.T.R.Q.R.Y.[am]}$$$$,CHEMBL438751
2774,PEPTIDE1{[ac].[Nal].[dPhe(4-Cl)].[d2-Pal].A.[X1129].[dP].A.[am]}$$$$,CHEMBL408737
2775,PEPTIDE1{[ac].A.R.Y.Y.S.A.L.R.H.Y.I.N.L.I.T.R.Q.R.Y.[am]}$$$$,CHEMBL439114
2776,PEPTIDE1{A.R.Y.Y.S.[dA].L.R.H.Y.I.N.L.I.T.R.Q.R.Y.[am]}$$$$,CHEMBL409182
2777,PEPTIDE1{A.R.Y.Y.[dS].A.L.R.H.Y.I.N.L.I.T.R.Q.R.Y.[am]}$$$$,CHEMBL441887
2778,PEPTIDE1{A.R.Y.F.S.A.L.R.H.F.I.N.L.I.T.R.Q.R.F.[am]}$$$$,CHEMBL427920
2779,PEPTIDE1{A.R.Y.Y.S.A.L.R.H.Y.[dI].N.L.I.T.R.Q.R.Y.[am]}$$$$,CHEMBL413411
2780,PEPTIDE1{A.R.Y.Y.S.A.L.R.H.[dY].I.N.L.I.T.R.Q.R.Y.[am]}$$$$,CHEMBL410099
2781,PEPTIDE1{[X3].[X162].L.R}$$$$,CHEMBL97722
2782,"PEPTIDE1{[ac].[dC].[dP].[dV].C}|PEPTIDE2{[ac].[dC].[dP].[dV].C.[am]}$PEPTIDE2,PEPTIDE1,2:R3-2:R3|PEPTIDE2,PEPTIDE1,5:R3-5:R3$$$",CHEMBL330133
2783,"PEPTIDE1{[ac].[dC].[dP].[dV].C.[am]}|PEPTIDE2{[ac].[dC].[dP].[dV].C.[am]}$PEPTIDE2,PEPTIDE1,2:R3-2:R3|PEPTIDE2,PEPTIDE1,5:R3-5:R3$$$",CHEMBL451244
2784,PEPTIDE1{[X2322].W.F}$$$$,CHEMBL321140
2785,PEPTIDE1{A.R.F.Y.S.A.L.R.H.F.I.N.L.I.T.R.Q.R.F.[am]}$$$$,CHEMBL440065
2786,PEPTIDE1{A.R.Y.Y.S.A.L.R.H.F.I.N.L.I.T.R.Q.R.F.[am]}$$$$,CHEMBL265642
2787,PEPTIDE1{A.R.Y.Y.S.A.L.R.H.Y.I.N.L.I.T.R.Q.R.[dY].[am]}$$$$,CHEMBL440078
2788,PEPTIDE1{A.R.Y.[dY].S.A.L.R.H.Y.I.N.L.I.T.R.Q.R.Y.[am]}$$$$,CHEMBL410150
2789,PEPTIDE1{A.R.[dY].Y.S.A.L.R.H.Y.I.N.L.I.T.R.Q.R.Y.[am]}$$$$,CHEMBL438731
2790,PEPTIDE1{[ac].[Nal].[dPhe(4-Cl)].[d2-Pal].Y.[dR].[dP].A.[am]}$$$$,CHEMBL264501
2791,PEPTIDE1{[ac].[Nal].[dPhe(4-Cl)].[d2-Pal].[X409].[dR].[dP].A.[am]}$$$$,CHEMBL406243
2792,PEPTIDE1{[X2269].E.Y}$$$$,CHEMBL316684
2793,PEPTIDE1{[X2322].Y.Y}$$$$,CHEMBL98924
2794,PEPTIDE1{[X2322].F.Y}$$$$,CHEMBL98925
2795,PEPTIDE1{[X2322].W.I}$$$$,CHEMBL432017
2796,PEPTIDE1{S.[meL].T.F.H.L.[meL].R.E.V.L.E.M.[meA].R.A.E.Q.[Me_dL].A.Q.Q.A.[Me_dA].S.N.R.K.[Me_dL].M.E.I.[Me_dA].[am]}$$$$,CHEMBL440243
2797,PEPTIDE1{F.H.L.L.R.[X646].V.L.R.[Nle].M.A.R.A.Q.Q.A.H.S.N.R.K.L.E.[dNle].E.I.I.[am]}$$$$,CHEMBL266872
2798,PEPTIDE1{S.L.T.F.H.L.L.R.E.V.L.E.M.A.R.A.E.Q.L.A.Q.Q.A.H.S.N.R.K.L.M.E.I.[dalloI].[am]}$$$$,CHEMBL439302
2799,PEPTIDE1{[ac].[X127].Q.N.[am]}$$$$,CHEMBL98515
2800,PEPTIDE1{N.Q.L.P.[X127].N.E.L.N.L.G.R.R.E.E.[X127].D.V.L.D}$$$$,CHEMBL439120
2801,PEPTIDE1{P.L.G.[am]}$$$$,CHEMBL317488
2802,"PEPTIDE1{[X2049].L.[dC].[dD].N.[dP].R.[dalloI].D.[dR].W.[dY].[dC].Q.F.V.E.G.[am]}$PEPTIDE1,PEPTIDE1,13:R3-3:R3$$$",CHEMBL439285
2803,PEPTIDE1{[ac].A.L.Y.D.[am]}$$$$,CHEMBL328403
2804,"PEPTIDE1{[X2012].L.[dC].[dD].N.[dP].R.[dalloI].D.[dR].W.[dY].[dC].Q.F.V.E.G.[am]}$PEPTIDE1,PEPTIDE1,13:R3-3:R3$$$",CHEMBL437872
2805,"PEPTIDE1{[X1960].L.[dC].[dD].N.[dP].R.[dalloI].D.[dR].W.[dY].[dC].Q.F.V.E.G.[am]}$PEPTIDE1,PEPTIDE1,13:R3-3:R3$$$",CHEMBL410836
2806,PEPTIDE1{[ac].A.L.W.D.[am]}$$$$,CHEMBL101898
2807,"PEPTIDE1{[X2011].L.[dC].[dD].N.[dP].R.[dalloI].D.[dR].W.[dY].[dC].Q.F.V.E.G.[am]}$PEPTIDE1,PEPTIDE1,13:R3-3:R3$$$",CHEMBL429011
2808,"PEPTIDE1{[X2013].L.[dC].[dD].N.[dP].R.[dalloI].D.[dR].W.[dY].[dC].Q.F.V.E.G.[am]}$PEPTIDE1,PEPTIDE1,13:R3-3:R3$$$",CHEMBL441926
2809,PEPTIDE1{[ac].L.L.[X321]}$$$$,CHEMBL318779
2810,"PEPTIDE1{[X2025].L.[dC].[dD].N.[dP].R.[dalloI].D.[dR].W.[dY].[dC].Q.F.V.E.G.[am]}$PEPTIDE1,PEPTIDE1,13:R3-3:R3$$$",CHEMBL410279
2811,PEPTIDE1{[ac].A.L.S.D.[am]}$$$$,CHEMBL99865
2812,PEPTIDE1{[ac].L.L.[X98]}$$$$,CHEMBL95363
2813,PEPTIDE1{[ac].[Nal].S.Y.[Nal].L.[X4].P.[dA].[am]}$$$$,CHEMBL264766
2814,PEPTIDE1{[ac].[Nal].S.Y.[3-Pal].L.R.P.[dA].[am]}$$$$,CHEMBL407208
2815,PEPTIDE1{[ac].[Nal].S.Y.[Nal].L.R.P.[dA].[am]}$$$$,CHEMBL414593
2816,PEPTIDE1{[ac].[Nal].[Phe(4-Cl)].S.Y.[Nal].L.R.P.[dA].[am]}$$$$,CHEMBL413862
2817,PEPTIDE1{[ac].[Nal].[Phe(4-Cl)].[3-Pal].S.Y.[Nal].L.R.P.[dA].[am]}$$$$,CHEMBL269096
2818,PEPTIDE1{[ac].[Phe(4-Cl)].[3-Pal].S.Y.[Nal].L.R.P.[dA].[am]}$$$$,CHEMBL415841
2819,PEPTIDE1{[Glp].[Phe(4-Cl)].[3-Pal].S.Y.[Nal].L.R.P.[dA].[am]}$$$$,CHEMBL386522
2820,PEPTIDE1{Y.G.G.[meF].M}$$$$,CHEMBL98957
2821,PEPTIDE1{[X619].A.G.F.G}$$$$,CHEMBL319890
2822,PEPTIDE1{[X172].G.G.[dW].M}$$$$,CHEMBL100673
2823,PEPTIDE1{Y.G.G.[dW].[dP]}$$$$,CHEMBL101930
2824,PEPTIDE1{Y.G.G.[Me_dW].M}$$$$,CHEMBL101650
2825,PEPTIDE1{Y.G.G.[dW].M}$$$$,CHEMBL101840
2826,PEPTIDE1{D.Y.M.G.W.M.D.F.[am]}$$$$,CHEMBL216166
2827,PEPTIDE1{Y.G.G.F.[dP]}$$$$,CHEMBL99487
2828,PEPTIDE1{[X172].G.G.F.M}$$$$,CHEMBL98025
2829,PEPTIDE1{[Boc_F].H.L.V.I.[H_OMe]}$$$$,CHEMBL321937
2830,PEPTIDE1{[Boc_F].A.L.V.I.[H_OMe]}$$$$,CHEMBL101874
2831,PEPTIDE1{[Boc_F].[meA].L.V.I.[H_OMe]}$$$$,CHEMBL318242
2832,PEPTIDE1{Y.G.G.F.[meL]}$$$$,CHEMBL98593
2833,PEPTIDE1{Y.G.G.[dW].L}$$$$,CHEMBL432819
2834,PEPTIDE1{Y.G.G.[dW].[meL]}$$$$,CHEMBL328189
2835,PEPTIDE1{Y.[dA].F.D.V.V.G.[am]}$$$$,CHEMBL317956
2836,PEPTIDE1{[Boc_W].[X2488].D.F.[am]}$$$$,CHEMBL319814
2837,PEPTIDE1{[Boc_W].[X2775].D.F.[am]}$$$$,CHEMBL100609
2838,PEPTIDE1{[Boc_W].[X2784].D.F.[am]}$$$$,CHEMBL319340
2839,"PEPTIDE1{[ac]}|PEPTIDE2{[Boc_W].K.D.F.[am]}$PEPTIDE2,PEPTIDE1,2:R3-1:R2$$$",CHEMBL103485
2840,PEPTIDE1{[Boc_W].[X89].D.F.[am]}$$$$,CHEMBL320868
2841,PEPTIDE1{[Boc_W].[X2560].D.F.[am]}$$$$,CHEMBL262767
2842,PEPTIDE1{D.[X96].M.G.W.M.D.F.[am]}$$$$,CHEMBL1121
2843,PEPTIDE1{[Boc_W].[X89].D.[meF].[am]}$$$$,CHEMBL323521
2844,"PEPTIDE1{P.[dF].G.[Me_dR].V.[dY].I.[dH]}$PEPTIDE1,PEPTIDE1,8:R2-1:R1$$$",CHEMBL262999
2845,"PEPTIDE1{P.[dE].K.[dR].V.[dY].[meI].[dH]}$PEPTIDE1,PEPTIDE1,8:R2-1:R1$$$",CHEMBL406524
2846,"PEPTIDE1{P.[dE].K.[dR].V.[dY].I.[dH]}$PEPTIDE1,PEPTIDE1,8:R2-1:R1$$$",CHEMBL268983
2847,PEPTIDE1{[Boc_W].[X2117].D.F.[am]}$$$$,CHEMBL328422
2848,PEPTIDE1{[Boc_W].[X2237].D.F.[am]}$$$$,CHEMBL98468
2849,"PEPTIDE1{K}|PEPTIDE2{[meR].[dV].Y.[dalloI].H.[dP].F}$PEPTIDE1,PEPTIDE2,1:R2-1:R1|PEPTIDE1,PEPTIDE2,1:R3-7:R2$$$",CHEMBL216083
2850,"PEPTIDE1{[dP].F.Y.[dalloI].H}$PEPTIDE1,PEPTIDE1,5:R2-1:R1$$$",CHEMBL330150
2851,PEPTIDE1{[Boc_W].[Lys(Cbz)].D.F.[am]}$$$$,CHEMBL99786
2852,"PEPTIDE1{[dP].K.E.[dV].Y.[dalloI].H}$PEPTIDE1,PEPTIDE1,7:R2-1:R1$$$",CHEMBL317712
2853,"PEPTIDE1{[dP].E.K.[dV].Y.[dalloI].[X180]}$PEPTIDE1,PEPTIDE1,7:R2-1:R1$$$",CHEMBL103538
2854,"PEPTIDE1{[dP].[dE]}|PEPTIDE2{K.[dV].[X172].[dalloI].H}$PEPTIDE2,PEPTIDE1,5:R2-1:R1|PEPTIDE1,PEPTIDE2,2:R3-1:R1$$$",CHEMBL318090
2855,PEPTIDE1{A.F.[1-Nal].F.K.[am]}$$$$,CHEMBL320866
2856,PEPTIDE1{[X512].[X511].[dTic].[dP]}$$$$,CHEMBL316925
2857,PEPTIDE1{[X512].[X511].[dTic].G}$$$$,CHEMBL318475
2858,PEPTIDE1{[X512].[X511].[dTic]}$$$$,CHEMBL433398
2859,PEPTIDE1{[X512].[X511].[dTic].[am]}$$$$,CHEMBL433365
2860,PEPTIDE1{[X1079].[Tyr(Bzl)].[Ser(Bzl)].W.[dA].[am]}$$$$,CHEMBL406781
2861,PEPTIDE1{[X2212].F.F.[Sar].L.[Hcy].[am]}$$$$,CHEMBL431036
2862,PEPTIDE1{[X86].[Tyr(Bzl)].[Ser(Bzl)].W.[dA].[am]}$$$$,CHEMBL217423
2863,PEPTIDE1{D.T.F.V.G.L.[X68].[am]}$$$$,CHEMBL431641
2864,PEPTIDE1{D.T.[X3].V.G.L.[X68].[am]}$$$$,CHEMBL103634
2865,PEPTIDE1{[X835].[Tic].[M_OMe]}$$$$,CHEMBL323507
2866,PEPTIDE1{[X835].[Tic].Q}$$$$,CHEMBL102295
2867,PEPTIDE1{[Cbz_L].A.G.G}$$$$,CHEMBL103364
2868,PEPTIDE1{[Boc_L].A.G.[G_OtBu]}$$$$,CHEMBL101240
2869,PEPTIDE1{[Cbz_L].A.G.[X207]}$$$$,CHEMBL101197
2870,PEPTIDE1{[Cbz_L].A.G.G.[am]}$$$$,CHEMBL102893
2871,PEPTIDE1{[Cbz_L].A.G.[G_OMe]}$$$$,CHEMBL319225
2872,PEPTIDE1{L.A.G.[X207]}$$$$,CHEMBL101066
2873,PEPTIDE1{P.H.P.F.H.F.F.F.V.Y.K}$$$$,CHEMBL413534
2874,PEPTIDE1{H.H.H}$$$$,CHEMBL100001
2875,PEPTIDE1{D.T.[Phe(4-NH2)].V.G.L.[X68].[am]}$$$$,CHEMBL103939
2876,PEPTIDE1{D.T.W.V.G.L.[X68].[am]}$$$$,CHEMBL319256
2877,PEPTIDE1{D.T.[X33].V.G.L.[X68].[am]}$$$$,CHEMBL430650
2878,PEPTIDE1{D.T.[Phe(4-Cl)].V.G.L.[X68].[am]}$$$$,CHEMBL102128
2879,PEPTIDE1{Y.A.G.A.V.V.N.D}$$$$,CHEMBL330656
2880,PEPTIDE1{L.A.G.G.[am]}$$$$,CHEMBL105467
2881,PEPTIDE1{I.K.C.N.C.K.R.H.V.I.A.P.H.I.C.R.K.I.C.G.K.N.[am]}$$$$,CHEMBL438270
2882,PEPTIDE1{I.K.C.N.C.K.R.H.V.I.R.[dA].H.I.C.R.K.I.C.G.K.N.[am]}$$$$,CHEMBL412391
2883,PEPTIDE1{I.K.C.N.C.A.R.H.V.I.K.P.H.I.C.R.K.I.C.G.K.N.[am]}$$$$,CHEMBL275575
2884,"PEPTIDE1{[lalloT].R.Y.[dL].P}$PEPTIDE1,PEPTIDE1,5:R2-1:R1$$$",CHEMBL316746
2885,PEPTIDE1{V.V.N.D.L}$$$$,CHEMBL102379
2886,PEPTIDE1{A.V.V.N.D.L}$$$$,CHEMBL318787
2887,PEPTIDE1{G.A.V.V.N.D.L}$$$$,CHEMBL409888
2888,PEPTIDE1{I.A.C.N.C.K.R.H.V.I.K.P.H.I.C.R.K.I.C.G.K.N.[am]}$$$$,CHEMBL267118
2889,PEPTIDE1{I.K.C.N.C.K.R.H.V.I.K.P.H.I.C.R.A.I.C.G.K.N.[am]}$$$$,CHEMBL438026
2890,PEPTIDE1{I.K.C.N.C.K.R.H.V.I.K.P.H.I.C.R.K.I.C.G.A.N.[am]}$$$$,CHEMBL408921
2891,PEPTIDE1{A.G.A.V.V.N.D.L}$$$$,CHEMBL103140
2892,PEPTIDE1{[X251].[Nle].G.W.[Nle].[X2222]}$$$$,CHEMBL274661
2893,PEPTIDE1{[ac].Y.K.W.W.L.R.R.[dA].R.P.K.[am]}$$$$,CHEMBL412248
2894,PEPTIDE1{[ac].Y.K.W.W.[am]}$$$$,CHEMBL102690
2895,PEPTIDE1{Y.G.G.F.L.R.R.[dA].R.P.K.[am]}$$$$,CHEMBL407084
2896,PEPTIDE1{[Cbz_L].L.[X2469]}$$$$,CHEMBL103749
2897,PEPTIDE1{[X251].M.G.[dW].[Nle].[X2222]}$$$$,CHEMBL386811
2898,PEPTIDE1{R.[X870].[dL].[dP].[lalloT]}$$$$,CHEMBL102818
2899,PEPTIDE1{I.K.C.N.C.K.R.H.V.I.K.P.H.I.C.R.K.I.C.G.K.N.[am]}$$$$,CHEMBL411579
2900,PEPTIDE1{V.N.D.L}$$$$,CHEMBL102643
2901,PEPTIDE1{[Sar].R.[meA].Y.I.H.P.I}$$$$,CHEMBL321952
2902,PEPTIDE1{[Sar].R.P.Y.I.H.P.I}$$$$,CHEMBL406385
2903,PEPTIDE1{[Sar].[dR].[dV].[dY].L.[dH].[Aib].[dalloI]}$$$$,CHEMBL432194
2904,PEPTIDE1{[Sar].[dR].[dV].[dY].L.[dH].[X255].[dalloI]}$$$$,CHEMBL430846
2905,PEPTIDE1{[Sar].R.V.Y.[X619].H.P.I}$$$$,CHEMBL263360
2906,PEPTIDE1{[Sar].R.V.Y.H.P.I}$$$$,CHEMBL328167
2907,"PEPTIDE1{[Sar].[dD].[dF].[dV].R}$PEPTIDE1,PEPTIDE1,5:R2-1:R1$$$",CHEMBL105553
2908,"PEPTIDE1{R.G.[dD].[dF].[dV]}$PEPTIDE1,PEPTIDE1,5:R2-1:R1$$$",CHEMBL317887
2909,PEPTIDE1{D.R.[Spg].Y.V.H.[meA].F}$$$$,CHEMBL217690
2910,PEPTIDE1{D.R.P.Y.I.H.P.F}$$$$,CHEMBL429182
2911,PEPTIDE1{[Sar].R.A.Y.I.H.P.F}$$$$,CHEMBL385880
2912,PEPTIDE1{[Me_dF].P.[X392]}$$$$,CHEMBL322205
2913,"PEPTIDE1{[dF].[dV].R.G.[dmeD]}$PEPTIDE1,PEPTIDE1,5:R2-1:R1$$$",CHEMBL103089
2914,PEPTIDE1{[Sar].R.V.Y.I.H.[Aib].I}$$$$,CHEMBL318091
2915,PEPTIDE1{[Sar].R.A.Y.I.H.P.I}$$$$,CHEMBL317253
2916,PEPTIDE1{[Me_dF].P.[X2479]}$$$$,CHEMBL102919
2917,PEPTIDE1{[Sar].R.V.Y.I.H.[meA].I}$$$$,CHEMBL322627
2918,"PEPTIDE1{[Me_dV].R.G.[dD].[dF]}$PEPTIDE1,PEPTIDE1,5:R2-1:R1$$$",CHEMBL103214
2919,"PEPTIDE1{[Me_dF].[dV].R.G.[dD]}$PEPTIDE1,PEPTIDE1,5:R2-1:R1$$$",CHEMBL321332
2920,"PEPTIDE1{[meR].G.[dD].[dF].[dV]}$PEPTIDE1,PEPTIDE1,5:R2-1:R1$$$",CHEMBL431829
2921,PEPTIDE1{[Sar].R.[Aib].Y.I.H.P.I}$$$$,CHEMBL427769
2922,PEPTIDE1{[Me_dF].P.[X2555]}$$$$,CHEMBL102121
2923,PEPTIDE1{[Sar].[dR].[dV].[dY].L.[dH].[X135].[dalloI]}$$$$,CHEMBL387272
2924,PEPTIDE1{D.R.[Spg].Y.V.H.[Aib].F}$$$$,CHEMBL266940
2925,PEPTIDE1{[Me_dF].P.[X2149]}$$$$,CHEMBL105584
2926,PEPTIDE1{[Me_dF].P.[X2162]}$$$$,CHEMBL101855
2927,PEPTIDE1{[Sar].R.V.Y.[dI].H.P.[Aib]}$$$$,CHEMBL317439
2928,PEPTIDE1{[Sar].R.V.Y.P.H.P.I}$$$$,CHEMBL408595
2929,PEPTIDE1{[Sar].R.V.Y.A.H.P.I}$$$$,CHEMBL103336
2930,PEPTIDE1{[Sar].R.V.Y.[meI].H.P.F}$$$$,CHEMBL266837
2931,PEPTIDE1{D.R.[Spg].Y.V.H.[Spg].F}$$$$,CHEMBL412167
2932,PEPTIDE1{Y.C.G.[X33].[dC].[am]}$$$$,CHEMBL323548
2933,PEPTIDE1{H.P.H.K.[am]}$$$$,CHEMBL105282
2934,PEPTIDE1{D.R.A.Y.I.H.P.F}$$$$,CHEMBL263696
2935,PEPTIDE1{D.R.[Spg].Y.I.H.P.F}$$$$,CHEMBL437437
2936,PEPTIDE1{D.R.[Spg].Y.[Aib].H.P.F}$$$$,CHEMBL413514
2937,PEPTIDE1{[Sar].R.V.Y.[Spg].H.P.I}$$$$,CHEMBL263278
2938,PEPTIDE1{[Sar].R.V.Y.[meI].H.P.I}$$$$,CHEMBL385919
2939,PEPTIDE1{D.R.[Me_Spg].Y.P.H.P.F}$$$$,CHEMBL266838
2940,PEPTIDE1{D.R.[Me_Spg].Y.[Nle].H.P.F}$$$$,CHEMBL440062
2941,PEPTIDE1{D.R.[Me_Spg].Y.A.H.P.F}$$$$,CHEMBL263858
2942,PEPTIDE1{D.R.[Aib].Y.I.H.P.F}$$$$,CHEMBL406171
2943,PEPTIDE1{[Sar].R.[meA].Y.[dI].H.P.F}$$$$,CHEMBL267751
2944,PEPTIDE1{[X138].G.G.F.L.R.R.I.R.P.K.[am]}$$$$,CHEMBL436911
2945,PEPTIDE1{[X826].G.F.L.R.R.I.R.P.K.[am]}$$$$,CHEMBL216899
2946,PEPTIDE1{[X1027].G.A.F.L.R.R.I.R.P.K.[am]}$$$$,CHEMBL407124
2947,PEPTIDE1{D.R.[Spg].Y.[Spg].H.A.F}$$$$,CHEMBL405549
2948,PEPTIDE1{D.R.[Spg].Y.[Spg].H.P.F}$$$$,CHEMBL414384
2949,PEPTIDE1{[Sar].R.[meA].Y.I.H.P.F}$$$$,CHEMBL269427
2950,PEPTIDE1{[Boc_dF].P.[X120]}$$$$,CHEMBL104472
2951,PEPTIDE1{[X396].P.[X120]}$$$$,CHEMBL105177
2952,PEPTIDE1{[ac].H.[4-Pal].R.W.[am]}$$$$,CHEMBL430489
2953,PEPTIDE1{[ac].H.[3-Pal].R.W.[am]}$$$$,CHEMBL104052
2954,PEPTIDE1{[ac].H.H.R.W.[am]}$$$$,CHEMBL104010
2955,PEPTIDE1{[ac].H.[X189].R.W.[am]}$$$$,CHEMBL319871
2956,PEPTIDE1{[X1608].P.[X120]}$$$$,CHEMBL319930
2957,"PEPTIDE1{T.[Dab].[dDab].[dDab]}|PEPTIDE2{[dF].[dL].[Dab].[dDab].T}$PEPTIDE1,PEPTIDE2,4:R2-1:R1|PEPTIDE1,PEPTIDE2,3:R3-5:R2$$$",CHEMBL323135
2958,"PEPTIDE1{T.[Dpr].[dDpr]}|PEPTIDE2{[dDpr].[dF].[dL].[Dpr].[dDpr].T}$PEPTIDE1,PEPTIDE2,3:R2-1:R1|PEPTIDE1,PEPTIDE2,3:R3-6:R2$$$",CHEMBL103051
2959,"PEPTIDE1{T.K.[dDab].[dK]}|PEPTIDE2{[dF].[dL].K.[dK].T}$PEPTIDE1,PEPTIDE2,4:R2-1:R1|PEPTIDE1,PEPTIDE2,3:R3-5:R2$$$",CHEMBL405937
2960,PEPTIDE1{[ac].H.[X114].R.W.[am]}$$$$,CHEMBL421028
2961,PEPTIDE1{[ac].H.[X195].R.W.[am]}$$$$,CHEMBL106959
2962,PEPTIDE1{[X621].P.[X120]}$$$$,CHEMBL102216
2963,PEPTIDE1{[Tic].P.[X120]}$$$$,CHEMBL102552
2964,PEPTIDE1{[dPhg].P.[X120]}$$$$,CHEMBL104305
2965,PEPTIDE1{[X2496].P.[X120]}$$$$,CHEMBL318518
2966,PEPTIDE1{[X2785].P.[X120]}$$$$,CHEMBL320028
2967,PEPTIDE1{[X2604].P.[X120]}$$$$,CHEMBL419543
2968,PEPTIDE1{[X325].P.[X120]}$$$$,CHEMBL321322
2969,PEPTIDE1{[ac].H.A.R.W.[am]}$$$$,CHEMBL317210
2970,"PEPTIDE1{T.[Dab].[dDab].[dDab]}|PEPTIDE2{[dF].[dL].K.[dK].T}$PEPTIDE1,PEPTIDE2,4:R2-1:R1|PEPTIDE1,PEPTIDE2,3:R3-5:R2$$$",CHEMBL411580
2971,PEPTIDE1{Y.L.I.E.V}$$$$,CHEMBL105461
2972,PEPTIDE1{V.E.I.L.Y}$$$$,CHEMBL106174
2973,PEPTIDE1{[ac].H.[dPhg].R.W.[am]}$$$$,CHEMBL318119
2974,PEPTIDE1{[ac].H.[Phg].R.W.[am]}$$$$,CHEMBL317228
2975,PEPTIDE1{[ac].H.[X28].R.W.[am]}$$$$,CHEMBL432018
